"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-07-15",25000,0,0,0
"2019-07-16",25000,0,0,0
"2019-07-17",25000,0,0,0
"2019-07-18",25000,0,0,0
"2019-07-19",25000,0,0,0
"2019-07-20",25000,0,0,0
"2019-07-21",25000,0,0,0
"2019-07-22",25000,0,0,0
"2019-07-23",25000,0,0,0
"2019-07-24",25000,0,0,0
"2019-07-25",25000,0,0,0
"2019-07-26",25000,0,0,0
"2019-07-27",25000,0,0,0
"2019-07-28",25000,0,0,0
"2019-07-29",25000,0,0,0
"2019-07-30",25000,0,0,0
"2019-07-31",25000,0,0,0
"2019-08-01",25000,0,0,0
"2019-08-02",25191.48,2,24911,49923
"2019-08-03",25191.48,0.99,25108,24961
"2019-08-04",25191.48,0.99,25108,24961
"2019-08-05",25625.48,0.98,25542,24961
"2019-08-06",25829.48,0.97,25746,24961
"2019-08-07",25839.48,0.97,25756,24961
"2019-08-08",25894.48,0.97,25811,24961
"2019-08-09",25842.48,0.97,25759,24961
"2019-08-10",25842.48,0.97,25759,24961
"2019-08-11",25842.48,0.97,25759,24961
"2019-08-12",26380.48,0.95,26297,24961
"2019-08-13",26289.48,0.95,26206,24961
"2019-08-14",26880.48,0.93,26714,24961
"2019-08-15",27110.48,0.93,26944,24961
"2019-08-16",26961.48,0.93,26795,24961
"2019-08-17",26961.48,0.93,26795,24961
"2019-08-18",26961.48,0.93,26795,24961
"2019-08-19",26576.48,0.95,26410,24961
"2019-08-20",26851.48,0.94,26685,24961
"2019-08-21",26672.48,0.94,26506,24961
"2019-08-22",26495.48,0.95,26329,24961
"2019-08-23",26930.48,0.93,26764,24961
"2019-08-24",26930.48,0.93,26764,24961
"2019-08-25",26930.48,0.93,26764,24961
"2019-08-26",26821.48,0.94,26655,24961
"2019-08-27",27233.48,0.92,27067,24961
"2019-08-28",27268.48,0.92,27102,24961
"2019-08-29",27165.48,0.92,26999,24961
"2019-08-30",27195.48,0.92,27029,24961
"2019-08-31",27173.48,0.92,27007,24961
"2019-09-01",27173.48,0.92,27007,24961
"2019-09-02",27173.48,0.92,27007,24961
"2019-09-03",27160.48,0.92,26994,24961
"2019-09-04",27200.48,0.92,27034,24961
"2019-09-05",26709.48,0.94,26543,24961
"2019-09-06",26828.74,1.01,26541,26794
"2019-09-07",26828.74,1,26663,26794
"2019-09-08",26828.74,1,26663,26794
"2019-09-09",26890.74,1,26725,26794
"2019-09-10",26884.74,1,26719,26794
"2019-09-11",27074.74,1,26909,26794
"2019-09-12",27168.74,0.99,27003,26794
"2019-09-13",27150.74,1,26902,26794
"2019-09-14",27150.74,1,26902,26794
"2019-09-15",27150.74,1,26902,26794
"2019-09-16",27066.74,1,26818,26794
"2019-09-17",27135.74,1,26887,26794
"2019-09-18",27151.74,1,26903,26794
"2019-09-19",27149.74,1,26901,26794
"2019-09-20",26897.74,1.01,26649,26794
"2019-09-21",26897.74,1.01,26649,26794
"2019-09-22",26897.74,1.01,26649,26794
"2019-09-23",26891.74,1.01,26643,26794
"2019-09-24",26680.74,1.01,26432,26794
"2019-09-25",26465.23,1.02,26216,26801
"2019-09-26",26620.47,1.01,26213,26424
"2019-09-27",26478.47,1.01,26229,26424
"2019-09-28",26478.47,1.01,26229,26424
"2019-09-29",26478.47,1.01,26229,26424
"2019-09-30",26600.47,1,26351,26424
"2019-10-01",26285.47,1.01,26036,26424
"2019-10-02",25824.47,1.03,25575,26424
"2019-10-03",25948.79,1.01,25573,25792
"2019-10-04",26139.79,1,25891,25792
"2019-10-05",26139.79,1,25891,25792
"2019-10-06",26139.79,1,25891,25792
"2019-10-07",25923.79,1,25675,25792
"2019-10-08",26108,0,25673,0
"2019-10-09",26061.2,1.01,25857,26028
"2019-10-10",25674.2,1.02,25425,26028
"2019-10-11",25357.2,1.04,25108,26028
"2019-10-12",25357.2,1.04,25108,26028
"2019-10-13",25357.2,1.04,25108,26028
"2019-10-14",25542.4,0,25023,0
"2019-10-15",25694.54,1.01,25210,25551
"2019-10-16",25653.54,1.01,25322,25551
"2019-10-17",25729.54,1.01,25398,25551
"2019-10-18",25616.54,1.01,25285,25551
"2019-10-19",25616.54,1.01,25285,25551
"2019-10-20",25616.54,1.01,25285,25551
"2019-10-21",25790.54,1,25459,25551
"2019-10-22",25705.54,1.01,25374,25551
"2019-10-23",25780.54,1,25449,25551
"2019-10-24",25822.54,1,25491,25551
"2019-10-25",25928.54,1,25597,25551
"2019-10-26",25928.54,1,25597,25551
"2019-10-27",25928.54,1,25597,25551
"2019-10-28",26074.54,0.99,25743,25551
"2019-10-29",26067.54,0.99,25736,25551
"2019-10-30",26147.54,0.99,25816,25551
"2019-10-31",26077.54,0.99,25746,25551
"2019-11-01",26319.54,0.98,25988,25551
"2019-11-02",26319.54,0.98,25988,25551
"2019-11-03",26319.54,0.98,25988,25551
"2019-11-04",26424.54,0.98,26093,25551
"2019-11-05",26395.54,0.98,26064,25551
"2019-11-06",26401.54,0.98,26070,25551
"2019-11-07",26494.54,0.98,26163,25551
"2019-11-08",26559.54,0.97,26228,25551
"2019-11-09",26559.54,0.97,26228,25551
"2019-11-10",26559.54,0.97,26228,25551
"2019-11-11",26509.54,0.98,26178,25551
"2019-11-12",26565.54,0.98,26151,25551
"2019-11-13",26573.54,0.98,26159,25551
"2019-11-14",26612.54,0.98,26198,25551
"2019-11-15",26805.54,0.97,26391,25551
"2019-11-16",26805.54,0.97,26391,25551
"2019-11-17",26805.54,0.97,26391,25551
"2019-11-18",26824.54,0.97,26410,25551
"2019-11-19",26817.54,0.97,26403,25551
"2019-11-20",26717.54,0.97,26303,25551
"2019-11-21",26674.54,0.97,26260,25551
"2019-11-22",26733.54,0.97,26319,25551
"2019-11-23",26733.54,0.97,26319,25551
"2019-11-24",26733.54,0.97,26319,25551
"2019-11-25",26940.54,0.96,26526,25551
"2019-11-26",27002.54,0.96,26588,25551
"2019-11-27",27122.54,0.96,26708,25551
"2019-11-28",27122.54,0.96,26708,25551
"2019-11-29",27021.54,0.96,26607,25551
"2019-11-30",27021.54,0.96,26607,25551
"2019-12-01",27021.54,0.96,26607,25551
"2019-12-02",26792.54,0.97,26378,25551
"2019-12-03",26612.54,0.98,26198,25551
"2019-12-04",26776.54,0.97,26362,25551
"2019-12-05",26824.54,0.97,26410,25551
"2019-12-06",27069.54,0.96,26655,25551
"2019-12-07",27069.54,0.96,26655,25551
"2019-12-08",27069.54,0.96,26655,25551
"2019-12-09",26984.54,0.96,26570,25551
"2019-12-10",26954.54,0.96,26540,25551
"2019-12-11",27031.54,0.96,26617,25551
"2019-12-12",27264.54,0.95,26767,25551
"2019-12-13",27280.54,0.95,26783,25551
"2019-12-14",27280.54,0.95,26783,25551
"2019-12-15",27280.54,0.95,26783,25551
"2019-12-16",27468.54,0.95,26971,25551
"2019-12-17",27474.54,0.95,26977,25551
"2019-12-18",27475.54,0.95,26978,25551
"2019-12-19",27588.54,0.94,27091,25551
"2019-12-20",27573.54,0.94,27076,25551
"2019-12-21",27573.54,0.94,27076,25551
"2019-12-22",27573.54,0.94,27076,25551
"2019-12-23",27616.54,0.94,27119,25551
"2019-12-24",27609.54,0.94,27112,25551
"2019-12-25",27609.54,0.94,27112,25551
"2019-12-26",27763.54,0.94,27266,25551
"2019-12-27",27757.54,0.94,27260,25551
"2019-12-28",27757.54,0.94,27260,25551
"2019-12-29",27757.54,0.94,27260,25551
