"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2020-03-22",50000,0,0,0
"2020-03-23",50000,0,0,0
"2020-03-24",50000,0,0,0
"2020-03-25",50000,0,0,0
"2020-03-26",50000,0,0,0
"2020-03-27",49792.06,0.42,49833,20752
"2020-03-28",49792.06,0,0,0
"2020-03-29",49792.06,0,0,0
"2020-03-30",49792.06,0,0,0
"2020-03-31",49792.06,0,0,0
"2020-04-01",49335.92,0.3,49212,14929
"2020-04-02",49391.49,0.23,49197,11405
"2020-04-03",49288.04,0.03,49212,1563
"2020-04-04",49288.04,0,0,0
"2020-04-05",49288.04,0,0,0
"2020-04-06",49334.04,0.06,49123,2727
"2020-04-07",49338.64,0.06,49174,3007
"2020-04-08",49378.47,0.11,49175,5386
"2020-04-09",49577.24,0.36,49200,17581
"2020-04-10",49577.24,0,0,0
"2020-04-11",49577.24,0,0,0
"2020-04-12",49577.24,0,0,0
"2020-04-13",49577.24,0,0,0
"2020-04-14",49461.7,0.06,49415,2958
"2020-04-15",49276.63,0.29,49351,14169
"2020-04-16",49494.66,0.29,49113,14210
"2020-04-17",49494.66,0,0,0
"2020-04-18",49494.66,0,0,0
"2020-04-19",49494.66,0,0,0
"2020-04-20",49380.76,0.13,49336,6615
"2020-04-21",50630.86,0,49222,0
"2020-04-22",50630.86,0,0,0
"2020-04-23",50638.86,0.06,50311,2852
"2020-04-24",50642.86,0,50319,0
"2020-04-25",50642.86,0,0,0
"2020-04-26",50642.86,0,0,0
"2020-04-27",50499.05,0.24,50319,12320
"2020-04-28",50638.12,0.1,50177,4810
"2020-04-29",50563.24,0.24,50320,12320
"2020-04-30",50563.24,0,0,0
"2020-05-01",50552.46,0.63,50178,31682
"2020-05-02",50552.46,0,0,0
"2020-05-03",50552.46,0,0,0
"2020-05-04",50552.46,0,0,0
"2020-05-05",50532.5,0.22,50234,10999
"2020-05-06",50478.86,0.06,50155,2868
"2020-05-07",50386.66,0,50161,0
"2020-05-08",50436.69,0.11,50118,5602
"2020-05-09",50436.69,0.11,50121,5602
"2020-05-10",50436.69,0.11,50121,5602
"2020-05-11",50396.53,0.11,50030,5609
"2020-05-12",50017.91,0.06,50076,2809
"2020-05-13",50082.48,0,49774,0
"2020-05-14",50082.48,0,0,0
"2020-05-15",50082.48,0,0,0
"2020-05-16",50082.48,0,0,0
"2020-05-17",50082.48,0,0,0
"2020-05-18",50082.48,0,0,0
"2020-05-19",50082.48,0,0,0
"2020-05-20",50082.48,0,0,0
"2020-05-21",50082.48,0,0,0
"2020-05-22",50082.48,0,0,0
"2020-05-23",50082.48,0,0,0
"2020-05-24",50082.48,0,0,0
"2020-05-25",50082.48,0,0,0
"2020-05-26",50082.48,0,0,0
"2020-05-27",50082.48,0,0,0
"2020-05-28",50082.48,0,0,0
"2020-05-29",50082.48,0,0,0
"2020-05-30",50082.48,0,0,0
"2020-05-31",50082.48,0,0,0
"2020-06-01",50082.48,0,0,0
"2020-06-02",50082.48,0,0,0
"2020-06-03",50082.48,0,0,0
"2020-06-04",50082.48,0,0,0
"2020-06-05",50082.48,0,0,0
"2020-06-06",50082.48,0,0,0
"2020-06-07",50082.48,0,0,0
"2020-06-08",50082.48,0,0,0
"2020-06-09",50082.48,0,0,0
"2020-06-10",50082.48,0,0,0
"2020-06-11",50082.48,0,0,0
"2020-06-12",50082.48,0,0,0
"2020-06-13",50082.48,0,0,0
"2020-06-14",50082.48,0,0,0
"2020-06-15",50082.48,0,0,0
"2020-06-16",50082.48,0,0,0
