"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-03-21",99957.16,1.24,99939,123552
"2017-03-22",99959.16,0,99959,110
"2017-03-23",99959.16,0,99959,110
"2017-03-24",99959.16,0,99959,110
"2017-03-25",99959.16,0,99959,110
"2017-03-26",99959.16,0,99959,110
"2017-03-27",99959.16,0,99959,110
"2017-03-28",99960.16,0,99960,110
"2017-03-29",99960.16,0,99960,110
"2017-03-30",99960.16,0,99960,110
"2017-03-31",99961.16,0,99961,110
"2017-04-01",99961.16,0,99961,110
"2017-04-02",99961.16,0,99961,110
"2017-04-03",99960.16,0,99960,110
"2017-04-04",99960.16,0,99960,110
"2017-04-05",99961.16,0,99959,0
"2017-04-06",99961.16,0,0,0
"2017-04-07",99961.16,0,0,0
"2017-04-08",99961.16,0,0,0
"2017-04-09",99961.16,0,0,0
"2017-04-10",99641.18,0.62,99954,61776
"2017-04-11",99654.18,0.62,99654,61776
"2017-04-12",99216.18,0.62,99216,61776
"2017-04-13",98579.18,0.63,98579,61776
"2017-04-14",98591.18,0.63,98591,61776
"2017-04-15",98591.18,0.63,98591,61776
"2017-04-16",98466.18,0.63,98466,61776
"2017-04-17",99479.18,0.62,99479,61776
"2017-04-18",99166.18,0.62,99166,61776
"2017-04-19",98941.18,0.62,98941,61776
"2017-04-20",99829.18,0.62,99829,61776
"2017-04-21",99479.18,0.62,99479,61776
"2017-04-22",99479.18,0.62,99479,61776
"2017-04-23",100604.18,0.61,100604,61776
"2017-04-24",100729.18,0.61,100729,61776
"2017-04-25",101491.18,0.61,101491,61776
"2017-04-26",101441.18,0.61,101441,61776
"2017-04-27",101466.18,0.61,101466,61776
"2017-04-28",101254.18,0.61,101254,61776
"2017-04-29",101254.18,0.61,101254,61776
"2017-04-30",101391.18,0.61,101391,61776
"2017-05-01",101466.18,0.61,101466,61776
"2017-05-02",101454.18,0.61,101454,61776
"2017-05-03",101529.18,0.61,101529,61776
"2017-05-04",101479.18,0.61,101479,61776
"2017-05-05",102166.18,0.6,102166,61776
"2017-05-06",102166.18,0.6,102166,61776
"2017-05-07",102116.18,0.6,102116,61776
"2017-05-08",101916.18,0.61,101916,61776
"2017-05-09",101629.18,0.61,101629,61776
"2017-05-10",101954.18,0.61,101954,61776
"2017-05-11",101654.18,0.61,101654,61776
"2017-05-12",101902.68,1.6,101589,162068
"2017-05-13",101902.68,1.59,101903,162068
"2017-05-14",101902.68,1.59,101903,162068
"2017-05-15",104861.18,2.58,101878,262360
"2017-05-16",105924.18,2,105924,211776
"2017-05-17",92118.18,2.3,92118,211776
"2017-05-18",80131.18,2.64,80131,211776
"2017-05-19",89360.18,2.37,89360,211776
"2017-05-20",89360.18,2.37,89360,211776
"2017-05-21",89360.18,2.37,89360,211776
"2017-05-22",95793.18,2.21,95793,211776
"2017-05-23",96331.18,2.2,96331,211776
"2017-05-24",100653.18,2.1,100653,211776
"2017-05-25",99340.18,2.13,99340,211776
"2017-05-26",102051.18,2.08,102051,211776
