"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-07-13",25000,0,0,0
"2017-07-14",25000,0,0,0
"2017-07-15",25000,0,0,0
"2017-07-16",25000,0,0,0
"2017-07-17",25306,0.76,24920,18866
"2017-07-18",25455,0.75,25226,18866
"2017-07-19",25506,0.74,25375,18866
"2017-07-20",25688,0,25457,0
"2017-07-21",25688,0,0,0
"2017-07-22",25688,0,0,0
"2017-07-23",25688,0,0,0
"2017-07-24",25693,0.07,25608,1914
"2017-07-25",25706,0,25622,0
"2017-07-26",25706,0,0,0
"2017-07-27",25732,0.07,25626,1914
"2017-07-28",25732,0,0,0
"2017-07-29",25732,0,0,0
"2017-07-30",25732,0,0,0
"2017-07-31",25732,0,0,0
"2017-08-01",25732,0,0,0
"2017-08-02",25748,0.07,25652,1912
"2017-08-03",25794,0,25668,43
"2017-08-04",25863,0,25783,44
"2017-08-05",25863,0,25783,44
"2017-08-06",25813,0,25733,44
"2017-08-07",25831,0,25751,43
"2017-08-08",25937,0,25800,0
"2017-08-09",25817,0,25737,65
"2017-08-10",26348,0.07,26098,1833
"2017-08-11",26125,0,26045,87
"2017-08-12",26125,0,26045,87
"2017-08-13",25970,0,25810,87
"2017-08-14",25839,0,25679,87
"2017-08-15",25983,0,25823,87
"2017-08-16",26258,0.07,25724,1834
"2017-08-17",26612,0.07,26112,1834
"2017-08-18",26361,0,26452,109
"2017-08-19",26361,0,26201,109
"2017-08-20",26306,0,26146,109
"2017-08-21",26172,0,26012,109
"2017-08-22",26308,0.07,26353,1863
"2017-08-23",26699,0.14,26230,3618
"2017-08-24",26332,0.14,26172,3618
"2017-08-25",26184,0.14,26024,3618
"2017-08-26",26184,0.14,26024,3618
"2017-08-27",26089,0.14,25929,3618
"2017-08-28",26209,0.14,26049,3592
"2017-08-29",25548,0.14,25388,3592
"2017-08-30",25176,0.14,25016,3592
"2017-08-31",25258,0.14,25098,3554
"2017-09-01",25009,0.14,24849,3592
"2017-09-02",25009,0.14,24849,3592
"2017-09-03",25154,0.14,24994,3592
"2017-09-04",25671,0.14,25511,3592
"2017-09-05",25632,0.14,25472,3554
"2017-09-06",25176,0.14,25016,3565
"2017-09-07",26348,0.21,26156,5426
"2017-09-08",26369,0.13,26209,3455
"2017-09-09",26369,0.13,26209,3455
"2017-09-10",26343,0.13,26183,3455
"2017-09-11",26443,0.13,26183,3477
"2017-09-12",26745,0.21,26384,5480
"2017-09-13",26613,0.21,26430,5494
"2017-09-14",27017,0.13,26281,3466
"2017-09-15",27982,0.2,27637,5439
"2017-09-16",27982,0.13,27742,3597
"2017-09-17",28301,0.07,27907,1864
"2017-09-18",28528,0.06,28173,1756
"2017-09-19",28530,0.06,28290,1733
"2017-09-20",28551,0.06,28311,1765
"2017-09-21",28111,0.08,27871,2098
"2017-09-22",27602,0.01,28008,151
"2017-09-23",27602,0.01,27362,151
"2017-09-24",28025,0.07,27871,1907
"2017-09-25",27019,0.07,26835,1778
"2017-09-26",27001,0.14,26755,3734
"2017-09-27",27004,0,26773,21
"2017-09-28",27004,0,26764,21
"2017-09-29",27045,0,26805,21
"2017-09-30",27045,0,26805,21
"2017-10-01",27024,0,26784,21
"2017-10-02",27105,0,26865,21
"2017-10-03",27151,0,26911,21
"2017-10-04",27182,0,26919,0
"2017-10-05",27222,0.06,26985,1749
"2017-10-06",27348,0.06,26992,1728
"2017-10-07",27348,0.06,27108,1728
"2017-10-08",27329,0.06,27089,1728
"2017-10-09",27320,0.06,27080,1707
"2017-10-10",27322,0.06,27082,1707
"2017-10-11",27313,0.06,26993,1707
"2017-10-12",27335,0.06,27015,1707
"2017-10-13",27361,0.07,27019,1764
"2017-10-14",27361,0.07,27041,1764
"2017-10-15",27307,0.07,26987,1764
"2017-10-16",27367,0.07,27047,1764
"2017-10-17",27480,0.14,27156,3689
"2017-10-18",27233,0.07,26913,1764
"2017-10-19",27318,0.56,26929,15168
"2017-10-20",27099,0.07,26769,1742
"2017-10-21",27099,0.07,26779,1742
"2017-10-22",27080,0.26,26741,6948
"2017-10-23",27022,0.19,26786,5078
"2017-10-24",27112,0.19,26682,5078
"2017-10-25",27295,0.41,26992,11041
"2017-10-26",27091,0.2,26771,5347
"2017-10-27",26730,0.2,26410,5347
"2017-10-28",26730,0.2,26410,5347
"2017-10-29",26749,0.07,26410,1777
"2017-10-30",26749,0.07,26429,1777
"2017-10-31",27692,0.06,27372,1748
"2017-11-01",27901,0.06,27520,1664
"2017-11-02",28216,0.99,27788,27622
"2017-11-03",28143,0.56,27852,15643
"2017-11-04",28143,0.48,27823,13243
"2017-11-05",27998,0.48,27593,13243
"2017-11-06",27057,1.12,26851,30014
"2017-11-07",27399,1.02,27201,27635
"2017-11-08",27712,0.22,27319,6006
"2017-11-09",27766,0.27,27713,7362
"2017-11-10",27519,0.54,27159,14585
"2017-11-11",27519,0.54,27119,14585
"2017-11-12",27491,0.54,27091,14585
"2017-11-13",27619,0.89,27176,24190
"2017-11-14",27889,0.4,27307,10815
"2017-11-15",27917,0.39,27714,10820
"2017-11-16",28069,0.39,27669,10816
"2017-11-17",28407,0.32,27640,8934
"2017-11-18",28407,0.32,28007,8892
"2017-11-19",28310,0.32,27979,8850
"2017-11-20",28491,0.31,28113,8838
"2017-11-21",28497,0.14,28056,4038
"2017-11-22",28641,0.32,28033,8881
"2017-11-23",28593,0.15,28192,4093
"2017-11-24",28805,0.14,28257,4081
"2017-11-25",28805,0.14,28405,4081
"2017-11-26",28711,0.14,28311,4081
"2017-11-27",28772,0.14,28372,4081
"2017-11-28",28947,0.15,28071,4115
"2017-11-29",29644,0.14,28661,4137
"2017-11-30",30415,0.31,29349,8957
"2017-12-01",30415,0.14,30015,4202
"2017-12-02",30415,0.14,30015,4202
"2017-12-03",30292,0.4,29712,11760
"2017-12-04",29857,0.39,29892,11640
"2017-12-05",29329,0.15,29457,4288
"2017-12-06",28950,0.15,28929,4245
"2017-12-07",31053,0.14,30653,4245
"2017-12-08",30494,0.14,30653,4180
"2017-12-09",30494,0.14,30094,4222
"2017-12-10",30838,0.14,30189,4222
"2017-12-11",30243,0.09,29763,2569
"2017-12-12",29958,0.09,29768,2569
"2017-12-13",30197,0.41,29684,12148
"2017-12-14",30022,0.09,29820,2548
"2017-12-15",29302,0.08,29147,2442
"2017-12-16",29302,0.08,28822,2421
"2017-12-17",29254,0.08,28774,2421
"2017-12-18",29173,0.08,28693,2421
"2017-12-19",29105,0.08,28625,2421
"2017-12-20",29117,0.08,28637,2421
"2017-12-21",29093,0.08,28613,2421
"2017-12-22",29143,0.08,28663,2421
"2017-12-23",29143,0.08,28663,2421
"2017-12-24",29143,0.08,28663,2421
"2017-12-25",29143,0.08,28663,2421
"2017-12-26",29101,0.08,28621,2421
"2017-12-27",29036,0.08,28556,2421
"2017-12-28",29032,0.25,28531,7221
"2017-12-29",28872,0.26,28378,7242
"2017-12-30",28872,0.26,28392,7242
"2017-12-31",28871,0.26,28391,7242
"2018-01-01",28871,0.26,28391,7242
"2018-01-02",28668,0.43,28211,12042
"2018-01-03",28913,0.26,28266,7242
"2018-01-04",28931,0.25,28451,7243
"2018-01-05",28970,0.25,28490,7242
"2018-01-06",28970,0.25,28490,7242
"2018-01-07",28970,0.25,28490,7242
"2018-01-08",28970,0.25,28490,7243
"2018-01-09",28970,0.25,28490,7243
"2018-01-10",28750,0.26,28169,7200
"2018-01-11",29003,0.26,28190,7221
"2018-01-12",29160,0.09,28443,2464
"2018-01-13",29160,0.09,28600,2549
"2018-01-14",29178,0.09,28600,2549
"2018-01-15",29178,0.09,28618,2552
"2018-01-16",29178,0.09,28618,2552
"2018-01-17",30093,0.09,28618,2465
"2018-01-18",30093,0.09,29533,2530
"2018-01-19",30093,0.09,29533,2530
"2018-01-20",30093,0.09,29533,2530
"2018-01-21",30004,0.09,29444,2530
"2018-01-22",30968,0.24,30396,7330
"2018-01-23",30647,0.25,29880,7331
"2018-01-24",31948,1.84,30116,55331
"2018-01-25",32079,1.76,31388,55200
"2018-01-26",29814,1.89,29254,55396
"2018-01-27",29814,1.89,29254,55396
"2018-01-28",29814,1.89,29254,55396
"2018-01-29",28481,1.99,27814,55374
"2018-01-30",31034,2.22,27060,60087
"2018-01-31",32655,1.66,30474,50554
"2018-02-01",33015,1.57,32095,50400
"2018-02-02",31749,0.61,31314,19222
"2018-02-03",31749,0.39,31189,12022
"2018-02-04",31639,0.62,31189,19222
"2018-02-05",31948,1.11,30353,33644
"2018-02-06",31818,1.08,31258,33688
"2018-02-07",31743,0.85,31258,26488
"2018-02-08",32061,0.39,30827,12000
"2018-02-09",32525,0.39,31306,12154
"2018-02-10",32525,0.38,31885,12199
"2018-02-11",32525,0.38,31885,12199
"2018-02-12",32126,1.06,31885,33799
"2018-02-13",32126,0.31,31486,9799
"2018-02-14",34465,0.31,31486,9666
"2018-02-15",34465,0.28,33825,9600
"2018-02-16",34465,0.28,33825,9600
"2018-02-17",34465,0.28,33825,9600
"2018-02-18",34465,0.28,33825,9600
"2018-02-19",34460,0.28,33820,9600
"2018-02-20",34040,0.29,33820,9645
"2018-02-21",34112,0.29,33400,9780
"2018-02-22",34112,0.29,33472,9713
"2018-02-23",34112,0.29,33472,9713
"2018-02-24",34112,0.29,33472,9713
"2018-02-25",34112,0.29,33472,9713
"2018-02-26",33666,0.29,33026,9713
"2018-02-27",33666,0.29,33026,9712
"2018-02-28",33127,0.3,31843,9689
"2018-03-01",33344,0.3,32487,9801
"2018-03-02",33649,0.3,32704,9712
"2018-03-03",33649,0.3,33009,10025
"2018-03-04",33649,0.3,33009,10025
"2018-03-05",33650,0.3,33009,9801
"2018-03-06",32080,0.32,31167,9846
"2018-03-07",32080,0.31,31440,9894
"2018-03-08",32713,0.01,31440,294
"2018-03-09",31436,0,30895,45
"2018-03-10",31436,0,30796,45
"2018-03-11",31465,0,30795,45
"2018-03-12",31397,0,30677,45
"2018-03-13",31040,0,30561,113
"2018-03-14",30803,0,30083,90
"2018-03-15",30508,0,29850,135
"2018-03-16",30619,0,29899,135
"2018-03-17",30619,0,29899,135
"2018-03-18",30466,0,29746,135
"2018-03-19",31478,0.01,30745,181
"2018-03-20",31483,0.01,30763,181
"2018-03-21",32076,0.77,31358,24179
"2018-03-22",31749,0,31281,135
"2018-03-23",31782,0.12,30955,3746
"2018-03-24",31782,0,31062,23
"2018-03-25",31732,0.12,31050,3746
"2018-03-26",31573,0.12,30896,3580
"2018-03-27",31736,0.12,30846,3619
"2018-03-28",31759,0.22,31014,6946
"2018-03-29",31851,0,31131,23
"2018-03-30",31852,0,31132,23
"2018-03-31",31852,0,31132,23
"2018-04-01",31841,0,31121,23
"2018-04-02",31890,0,31170,23
"2018-04-03",31783,0.12,31073,3710
