"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-09-17",49692.8,2.01,49611,99591
"2018-09-18",50560.8,1.97,50479,99591
"2018-09-19",49895.8,2,49814,99591
"2018-09-20",50628.8,1.97,50547,99591
"2018-09-21",50464.8,1.98,50383,99591
"2018-09-22",50464.8,1.98,50383,99591
"2018-09-23",50464.8,1.98,50383,99591
"2018-09-24",49201.8,2.03,49120,99591
"2018-09-25",48909.8,2.04,48828,99591
"2018-09-26",48432.8,2.06,48351,99591
"2018-09-27",48337.8,2.06,48256,99591
"2018-09-28",47795.8,2.09,47714,99591
"2018-09-29",47795.8,2.09,47714,99591
"2018-09-30",47795.8,2.09,47714,99591
"2018-10-01",48462.8,2.06,48381,99591
"2018-10-02",47757.8,2.09,47676,99591
"2018-10-03",47273.8,2.11,47192,99591
"2018-10-04",45733.1,1.7,45651,77740
"2018-10-05",45833.1,1.7,45751,77740
"2018-10-06",45833.1,1.7,45751,77740
"2018-10-07",45833.1,1.7,45751,77740
"2018-10-08",45185.1,1.72,45103,77740
"2018-10-09",44962.1,1.73,44880,77740
"2018-10-10",41217.1,1.89,41135,77740
"2018-10-11",40348.1,1.93,40266,77740
"2018-10-12",42536.1,1.83,42454,77740
"2018-10-13",42536.1,1.83,42454,77740
"2018-10-14",42536.1,1.83,42454,77740
"2018-10-15",41978.1,1.86,41896,77740
"2018-10-16",44158.1,1.76,44076,77740
"2018-10-17",44101.1,1.77,43937,77740
"2018-10-18",43242.1,1.8,43078,77740
"2018-10-19",43528.1,1.79,43364,77740
"2018-10-20",43528.1,1.79,43364,77740
"2018-10-21",43528.1,1.79,43364,77740
"2018-10-22",43730.1,1.78,43566,77740
"2018-10-23",42532.1,1.83,42368,77740
"2018-10-24",41093.1,1.9,40929,77740
"2018-10-25",41952.1,1.86,41788,77740
"2018-10-26",40400.1,1.93,40236,77740
"2018-10-27",40400.1,1.93,40236,77740
"2018-10-28",40400.1,1.93,40236,77740
"2018-10-29",40400.1,1.93,40236,77740
"2018-10-30",40400.1,1.93,40236,77740
"2018-10-31",40400.1,1.93,40236,77740
"2018-11-01",40400.1,1.93,40236,77740
"2018-11-02",40400.1,1.93,40236,77740
"2018-11-03",40400.1,1.93,40236,77740
"2018-11-04",40400.1,1.93,40236,77740
"2018-11-05",40400.1,1.93,40236,77740
"2018-11-06",40400.1,1.93,40236,77740
"2018-11-07",40400.1,1.93,40236,77740
"2018-11-08",46229.1,1.69,46065,77740
"2018-11-09",46229.1,1.69,46065,77740
"2018-11-10",46229.1,1.69,46065,77740
"2018-11-11",46229.1,1.69,46065,77740
"2018-11-12",46229.1,1.69,46065,77740
"2018-11-13",46229.1,1.69,46065,77740
"2018-11-14",44305.1,1.76,44141,77740
"2018-11-15",44305.1,1.76,44141,77740
"2018-11-16",44305.1,1.76,44141,77740
"2018-11-17",44305.1,1.76,44141,77740
"2018-11-18",44305.1,1.76,44141,77740
"2018-11-19",44305.1,1.76,44141,77740
"2018-11-20",42040.1,1.86,41794,77740
"2018-11-21",42040.1,1.86,41794,77740
"2018-11-22",42040.1,1.86,41794,77740
"2018-11-23",42040.1,1.86,41794,77740
"2018-11-24",42040.1,1.86,41794,77740
"2018-11-25",42040.1,1.86,41794,77740
"2018-11-26",42134.1,1.86,41888,77740
"2018-11-27",42134.1,1.86,41888,77740
"2018-11-28",42134.1,1.86,41888,77740
"2018-11-29",42134.1,1.86,41888,77740
"2018-11-30",45087.1,1.73,44841,77740
"2018-12-01",45087.1,1.73,44841,77740
"2018-12-02",45087.1,1.73,44841,77740
"2018-12-03",45087.1,1.73,44841,77740
"2018-12-04",45087.1,1.73,44841,77740
"2018-12-05",45087.1,1.73,44841,77740
"2018-12-06",45087.1,1.73,44841,77740
"2018-12-07",45087.1,1.73,44841,77740
"2018-12-08",42931.1,1.82,42685,77740
"2018-12-09",42931.1,1.82,42685,77740
"2018-12-10",42931.1,1.82,42685,77740
"2018-12-11",42931.1,1.82,42685,77740
"2018-12-12",42931.1,1.82,42685,77740
"2018-12-13",42931.1,1.82,42685,77740
"2018-12-14",43651.1,1.79,43405,77740
"2018-12-15",43651.1,1.79,43405,77740
"2018-12-16",43651.1,1.79,43405,77740
"2018-12-17",43651.1,1.79,43405,77740
"2018-12-18",43651.1,1.79,43405,77740
"2018-12-19",40370.1,1.94,40042,77740
"2018-12-20",40370.1,1.94,40042,77740
"2018-12-21",40370.1,1.94,40042,77740
"2018-12-22",40370.1,1.94,40042,77740
"2018-12-23",40370.1,1.94,40042,77740
"2018-12-24",40370.1,1.94,40042,77740
"2018-12-25",40370.1,1.94,40042,77740
"2018-12-26",40370.1,1.94,40042,77740
"2018-12-27",40370.1,1.94,40042,77740
"2018-12-28",40370.1,1.94,40042,77740
"2018-12-29",40370.1,1.94,40042,77740
"2018-12-30",40370.1,1.94,40042,77740
"2018-12-31",42198.1,1.86,41870,77740
"2019-01-01",42198.1,1.86,41870,77740
"2019-01-02",42198.1,1.86,41870,77740
"2019-01-03",42198.1,1.86,41870,77740
"2019-01-04",42198.1,1.86,41870,77740
"2019-01-05",42198.1,1.86,41870,77740
"2019-01-06",42671.1,1.84,42343,77740
"2019-01-07",42671.1,1.84,42343,77740
"2019-01-08",42671.1,1.84,42343,77740
"2019-01-09",42671.1,1.84,42343,77740
"2019-01-10",42671.1,1.84,42343,77740
"2019-01-11",42671.1,1.84,42343,77740
"2019-01-12",42671.1,1.84,42343,77740
"2019-01-13",42671.1,1.84,42343,77740
"2019-01-14",42671.1,1.84,42343,77740
"2019-01-15",42671.1,1.84,42343,77740
"2019-01-16",45805.1,1.71,45395,77740
"2019-01-17",45805.1,1.71,45395,77740
"2019-01-18",45805.1,1.71,45395,77740
"2019-01-19",45805.1,1.71,45395,77740
"2019-01-20",45805.1,1.71,45395,77740
"2019-01-21",45805.1,1.71,45395,77740
"2019-01-22",46523.1,1.69,46113,77740
"2019-01-23",46523.1,1.69,46113,77740
"2019-01-24",46523.1,1.69,46113,77740
"2019-01-25",46523.1,1.69,46113,77740
"2019-01-26",46523.1,1.69,46113,77740
"2019-01-27",46523.1,1.69,46113,77740
"2019-01-28",45489.1,1.72,45079,77740
"2019-01-29",45489.1,1.72,45079,77740
"2019-01-30",45489.1,1.72,45079,77740
"2019-01-31",45489.1,1.72,45079,77740
"2019-02-01",45489.1,1.72,45079,77740
"2019-02-02",45489.1,1.72,45079,77740
"2019-02-03",47206.1,1.66,46796,77740
"2019-02-04",47206.1,1.66,46796,77740
"2019-02-05",47206.1,1.66,46796,77740
"2019-02-06",47206.1,1.66,46796,77740
"2019-02-07",47206.1,1.66,46796,77740
"2019-02-08",47206.1,1.66,46796,77740
"2019-02-09",47206.1,1.66,46796,77740
"2019-02-10",47206.1,1.66,46796,77740
"2019-02-11",47206.1,1.66,46796,77740
"2019-02-12",47206.1,1.66,46796,77740
"2019-02-13",47206.1,1.66,46796,77740
"2019-02-14",48606.1,1.62,48114,77740
"2019-02-15",48606.1,1.62,48114,77740
"2019-02-16",48606.1,1.62,48114,77740
"2019-02-17",48606.1,1.62,48114,77740
"2019-02-18",48606.1,1.62,48114,77740
"2019-02-19",48606.1,1.62,48114,77740
"2019-02-20",48974.1,1.6,48482,77740
"2019-02-21",48974.1,1.6,48482,77740
"2019-02-22",48974.1,1.6,48482,77740
"2019-02-23",48974.1,1.6,48482,77740
"2019-02-24",48974.1,1.6,48482,77740
"2019-02-25",49863.1,1.57,49371,77740
"2019-02-26",49863.1,1.57,49371,77740
"2019-02-27",49863.1,1.57,49371,77740
"2019-02-28",49863.1,1.57,49371,77740
"2019-03-01",49863.1,1.57,49371,77740
"2019-03-02",49863.1,1.57,49371,77740
"2019-03-03",50930.1,1.54,50438,77740
"2019-03-04",50930.1,1.54,50438,77740
"2019-03-05",50930.1,1.54,50438,77740
"2019-03-06",50930.1,1.54,50438,77740
"2019-03-07",50930.1,1.54,50438,77740
"2019-03-08",49594.1,1.58,49102,77740
"2019-03-09",49594.1,1.58,49102,77740
"2019-03-10",49594.1,1.58,49102,77740
"2019-03-11",49594.1,1.58,49102,77740
"2019-03-12",49594.1,1.58,49102,77740
"2019-03-13",49594.1,1.58,49102,77740
