"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-12-23",50000,0,0,0
"2018-12-24",49099,3.54,48986,173646
"2018-12-25",49099,3.54,48986,173646
"2018-12-26",51204,3.68,50362,185553
"2018-12-27",51477,3.77,51478,193831
"2018-12-28",52173,4.01,52013,208397
"2018-12-29",52173,3.73,52060,194209
"2018-12-30",52173,1.79,52060,93136
"2018-12-31",52922,2.1,52662,110834
"2019-01-01",52922,1.97,52809,103810
"2019-01-02",53154,2.98,53049,157901
"2019-01-03",52393,3.82,52280,199496
"2019-01-04",53222,4.54,53186,241199
"2019-01-05",53222,4.25,53109,225976
"2019-01-06",53222,2.87,53109,152492
"2019-01-07",52668,4.1,52539,215464
"2019-01-08",52613,4.72,52498,247895
"2019-01-09",51391,3.71,51278,190096
"2019-01-10",52643,3.62,52530,190096
"2019-01-11",51592,3.69,51479,190096
"2019-01-12",51592,3.69,51479,190096
"2019-01-13",51592,3.69,51479,190096
"2019-01-14",52461,4.03,52214,210491
"2019-01-15",51566,3.08,52348,161343
"2019-01-16",51952,2.91,51839,150864
"2019-01-17",51435,2.98,51322,152709
"2019-01-18",52186,3.11,52119,162081
"2019-01-19",52184,2.83,52073,147121
"2019-01-20",52184,2.33,52073,121562
"2019-01-21",52156,2.34,52043,121562
"2019-01-22",54535,2.99,53938,161070
"2019-01-23",54971,3.11,54751,170173
"2019-01-24",54667,3.1,54745,169608
"2019-01-25",55023,4.11,54797,225143
"2019-01-26",55023,3.5,54797,192010
"2019-01-27",55023,2.87,54797,157460
"2019-01-28",55713,3.45,55261,190853
"2019-01-29",55955.6,3.48,55740,194064
"2019-01-30",55962.6,3.55,55723,197688
"2019-01-31",56493.6,3.99,56232,224541
"2019-02-01",56529.6,4.09,56053,229063
"2019-02-02",56527.6,3.93,56304,221217
"2019-02-03",56527.6,1.77,56304,99774
"2019-02-04",55760.2,3.14,55480,174428
"2019-02-05",56000.2,3.21,55544,178147
"2019-02-06",56050.2,3.34,55870,186385
"2019-02-07",56658.2,3.75,56483,211801
"2019-02-08",56727.2,4.29,56436,242310
"2019-02-09",56725.2,4.24,56501,239642
"2019-02-10",56725.2,2.22,56501,125231
"2019-02-11",56761.8,3.59,56487,202981
"2019-02-12",57575.8,3.91,57371,224367
"2019-02-13",57760.8,3.91,57541,225211
