"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-12-04",25011,0,24847,21
"2017-12-05",24956,0.16,24861,4074
"2017-12-06",25016,0.36,24795,8891
"2017-12-07",25033,0.36,24861,8870
"2017-12-08",25054,0.1,24903,2459
"2017-12-09",25054,0.1,24901,2459
"2017-12-10",25061,0.1,24908,2459
"2017-12-11",25069,0.07,24911,1866
"2017-12-12",25049,0.16,24886,4064
"2017-12-13",25117,0.1,24880,2400
"2017-12-14",25112,0.28,24972,7029
"2017-12-15",24978,0.22,24936,5386
"2017-12-16",24978,0.14,24825,3532
"2017-12-17",24963,0.22,24809,5365
"2017-12-18",25038,0.39,24870,9628
"2017-12-19",25187,0.48,24820,11994
"2017-12-20",25214,0.15,25034,3703
"2017-12-21",25121,0.08,25061,1884
"2017-12-22",25232,0.08,25055,1882
"2017-12-23",25232,0,25079,43
"2017-12-24",25232,0,25079,43
"2017-12-25",25232,0,25079,21
"2017-12-26",25192,0.07,25068,1704
"2017-12-27",25135,0.08,24991,1905
"2017-12-28",25163,0,24991,21
"2017-12-29",25200,0.08,25010,1908
"2017-12-30",25200,0.07,25047,1855
"2017-12-31",25180,0,25047,0
"2018-01-01",25180,0,0,0
"2018-01-02",25211,0.13,25027,3262
"2018-01-03",25182,0.17,25040,4308
"2018-01-04",25200,0,24876,0
"2018-01-05",25199,0,24894,21
"2018-01-06",25199,0,24893,42
"2018-01-07",25199,0,24893,42
"2018-01-08",25199,0,24893,43
"2018-01-09",25360,0.1,24893,2443
"2018-01-10",25360,0,25054,43
"2018-01-11",25360,0,25054,43
"2018-01-12",25360,0,25054,42
"2018-01-13",25387,0,25081,42
"2018-01-14",25387,0,25081,42
"2018-01-15",25387,0,25081,43
"2018-01-16",25356,0.1,25081,2443
"2018-01-17",25335,0,25050,43
"2018-01-18",25335,0,25029,43
"2018-01-19",25335,0,25029,43
"2018-01-20",25335,0,25029,43
"2018-01-21",25244,0,24938,43
"2018-01-22",25029,0.1,24938,2443
"2018-01-23",25076,0,24723,44
"2018-01-24",25076,0,24770,44
"2018-01-25",25076,0,24770,44
"2018-01-26",25076,0,24770,44
"2018-01-27",25262,0,24956,44
"2018-01-28",25309,0.2,24956,4895
"2018-01-29",25327,0.08,25017,1944
"2018-01-30",25334,0,25021,22
"2018-01-31",25329,0.31,24988,7759
"2018-02-01",25410,0.27,25023,6801
"2018-02-02",25122,0.42,24922,10452
"2018-02-03",25122,0.42,24816,10452
"2018-02-04",25119,0.33,24660,8052
"2018-02-05",25048,0.33,24703,8065
"2018-02-06",25300,0.39,24589,9525
"2018-02-07",25437,0.5,24965,12469
"2018-02-08",25325,0.67,24815,16547
"2018-02-09",25406,0.46,24866,11368
"2018-02-10",25406,0.21,24947,5156
"2018-02-11",25438,0.1,24947,2578
"2018-02-12",25467,0.17,25048,4154
"2018-02-13",25465,0.17,25008,4132
"2018-02-14",25504,0.26,25006,6532
"2018-02-15",25518,0.36,25045,8978
"2018-02-16",25641,0.27,25059,6686
"2018-02-17",25641,0.15,25182,3809
"2018-02-18",25596,0.22,25182,5583
"2018-02-19",25584,0.4,25113,9981
"2018-02-20",25625,0.17,25186,4323
"2018-02-21",25656,0.08,25166,1923
"2018-02-22",25612,0.08,25148,1934
"2018-02-23",25637,0.17,25153,4334
"2018-02-24",25637,0,25178,23
"2018-02-25",25651,0,25178,45
"2018-02-26",25655,0.1,25197,2400
"2018-02-27",25665,0.16,25196,4152
"2018-02-28",25701,0.07,25206,1739
"2018-03-01",25738,0.08,25242,1912
"2018-03-02",25711,0.15,25272,3774
"2018-03-03",25711,0.15,25252,3774
"2018-03-04",25693,0.15,25252,3797
"2018-03-05",25686,0.08,25081,1916
"2018-03-06",25748,0.52,25039,12973
"2018-03-07",25762,0.37,25177,9292
"2018-03-08",25990,0.27,25172,6709
"2018-03-09",26037,0.15,25378,3728
"2018-03-10",26037,0,0,0
"2018-03-11",26037,0,0,0
"2018-03-12",26052,0.17,25424,4428
"2018-03-13",26101,0.2,25440,5085
"2018-03-14",26063,0.19,25430,4940
"2018-03-15",26069,0.17,25460,4261
"2018-03-16",25989,0.07,25457,1876
"2018-03-17",25989,0.07,25377,1876
"2018-03-18",25989,0.07,25377,1876
"2018-03-19",25997,0.14,25385,3604
"2018-03-20",25946,0.24,25393,6035
"2018-03-21",25999,0.31,25344,7888
"2018-03-22",25998,0.46,25370,11607
"2018-03-23",26048,0.46,25386,11694
"2018-03-24",26048,0.15,25436,3723
"2018-03-25",26048,0.15,25436,3723
"2018-03-26",26088,0.22,25485,5629
"2018-03-27",25996,0.52,25454,13237
"2018-03-28",26002,0.53,25384,13355
"2018-03-29",25987,0.39,25457,9846
"2018-03-30",26043,0.31,25375,7970
"2018-03-31",26043,0.15,25431,3723
"2018-04-01",26055,0,25431,0
"2018-04-02",26053,0.07,25443,1744
"2018-04-03",26059,0.24,25458,6034
"2018-04-04",26160,0.07,25294,1776
"2018-04-05",26224,0.07,25417,1905
"2018-04-06",26181,0.17,25459,4342
"2018-04-07",26181,0.17,25416,4342
"2018-04-08",26181,0.17,25416,4342
"2018-04-09",26216,0.07,25416,1838
"2018-04-10",26143,0.38,25409,9647
"2018-04-11",26224,0.28,25378,7189
"2018-04-12",26160,0.14,25459,3628
"2018-04-13",26160,0.14,25395,3668
"2018-04-14",26160,0.14,25395,3668
"2018-04-15",26170,0.15,25395,3690
"2018-04-16",26272,0.14,25468,3677
"2018-04-17",26199,0.22,25507,5589
"2018-04-18",26400,0.2,25626,5135
"2018-04-19",26430,0.07,25635,1764
"2018-04-20",26491,0.17,25746,4260
"2018-04-21",26491,0.07,25726,1764
"2018-04-22",26491,0.07,25726,1764
"2018-04-23",26515,0.14,25726,3668
"2018-04-24",26541,0.14,25750,3534
"2018-04-25",26495,0.07,25776,1756
"2018-04-26",26584,0.14,25815,3510
"2018-04-27",26552,0.07,25819,1695
"2018-04-28",26552,0.07,25787,1695
"2018-04-29",26549,0.14,25787,3510
"2018-04-30",26524,0.21,25784,5372
"2018-05-01",26516,0.21,25759,5500
"2018-05-02",26565,0.28,25747,7249
"2018-05-03",26468,0.16,25800,4216
"2018-05-04",26473,0.14,25598,3641
"2018-05-05",26473,0.07,25555,1831
"2018-05-06",26473,0.07,25555,1831
"2018-05-07",26521,0.14,25555,3698
"2018-05-08",26490,0.17,25614,4276
"2018-05-09",26286,0.55,25377,13867
"2018-05-10",26323,0.45,25368,11454
"2018-05-11",26345,0.43,25409,10929
"2018-05-12",26345,0.28,25427,7200
"2018-05-13",26345,0.28,25427,7200
"2018-05-14",26345,0.28,25427,7200
"2018-05-15",26590,0.28,25574,7200
"2018-05-16",26568,0.28,25674,7200
"2018-05-17",26663,0.19,25650,4800
"2018-05-18",26690,0.19,25745,4800
"2018-05-19",26690,0.16,25772,4059
"2018-05-20",26636,0.23,25772,5922
"2018-05-21",26460,0.42,25545,10755
"2018-05-22",26496,0.52,25576,13398
"2018-05-23",26342,0.45,25543,11496
"2018-05-24",26355,0.7,25332,17666
"2018-05-25",26331,0.79,25437,20012
"2018-05-26",26331,0.24,25413,6127
"2018-05-27",26289,0.34,25413,8527
"2018-05-28",26342,0.42,25386,10745
"2018-05-29",26521,0.45,25624,11452
"2018-05-30",26509,0.52,25603,13299
"2018-05-31",26629,0.5,25591,12785
"2018-06-01",26580,0.33,25711,8463
"2018-06-02",26580,0.28,25662,7282
"2018-06-03",26565,0.19,25662,4882
"2018-06-04",26333,0.5,25383,12621
"2018-06-05",26432,0.6,25366,15218
"2018-06-06",26395,0.6,25361,15279
"2018-06-07",26372,0.6,25274,15258
"2018-06-08",26342,0.51,25301,12834
"2018-06-09",26342,0.16,25271,4109
"2018-06-10",26301,0.32,25225,8195
"2018-06-11",26356,0.26,25230,6508
"2018-06-12",26413,0.29,25343,7244
"2018-06-13",26488,0.48,25347,12044
"2018-06-14",26563,0.26,25406,6648
"2018-06-15",26564,0.26,25503,6663
"2018-06-16",26564,0.26,25493,6663
"2018-06-17",26624,0.45,25497,11463
"2018-06-18",26488,0.47,25595,12043
"2018-06-19",26230,0.67,25109,16825
"2018-06-20",26305,0.58,25159,14513
"2018-06-21",26400,0.86,25183,21600
"2018-06-22",26662,0.6,25454,15332
"2018-06-23",26662,0.44,25591,11368
"2018-06-24",26661,0.54,25560,13790
"2018-06-25",26596,0.77,25614,19761
"2018-06-26",26751,0.72,25688,18603
"2018-06-27",26925,0.93,25697,24020
"2018-06-28",26862,0.54,25804,13825
"2018-06-29",26566,0.67,25672,17320
"2018-06-30",26627,0.46,25556,11720
"2018-07-01",26659,0.4,25549,10098
"2018-07-02",26766,0.77,25580,19626
"2018-07-03",27121,0.72,25746,18638
"2018-07-04",26935,0.63,25810,16271
"2018-07-05",27058,0.97,25892,25071
"2018-07-06",26828,0.6,25834,15490
"2018-07-07",26828,0.57,25604,14545
"2018-07-08",26800,0.66,25604,16945
"2018-07-09",26777,0.6,25534,15304
"2018-07-10",26869,0.78,25650,20104
"2018-07-11",26869,0.53,25645,13663
"2018-07-12",27194,0.62,25974,16168
"2018-07-13",27220,0.99,25984,25768
"2018-07-14",27220,0.9,25996,23368
"2018-07-15",27246,0.9,26040,23368
"2018-07-16",27260,0.99,26022,25768
"2018-07-17",27556,0.8,26221,20869
"2018-07-18",27719,0.7,26332,18448
"2018-07-19",27629,0.58,26457,15295
"2018-07-20",27853,0.49,26405,12896
"2018-07-21",27853,0.22,26629,5813
"2018-07-22",27906,0.07,26629,1787
"2018-07-23",27880,0.4,26661,10592
"2018-07-24",27887,0.54,26719,14400
"2018-07-25",27867,0.27,26624,7243
"2018-07-26",27962,0.33,26743,8832
"2018-07-27",27963,0.5,26713,13279
"2018-07-28",27963,0.45,26739,12000
"2018-07-29",27992,0.36,26739,9600
"2018-07-30",27909,0.68,26607,18016
"2018-07-31",28139,0.45,26815,12043
"2018-08-01",28140,0.24,26915,6451
"2018-08-02",28126,0.36,26821,9600
"2018-08-03",28182,0.45,26750,12022
"2018-08-04",28182,0.45,26805,12000
"2018-08-05",28156,0.45,26773,12000
"2018-08-06",28171,0.36,26779,9600
"2018-08-07",28160,0.4,26842,10673
"2018-08-08",28153,0.4,26770,10673
"2018-08-09",28191,0.27,26776,7200
"2018-08-10",28176,0.24,26787,6387
"2018-08-11",28176,0.18,26799,4843
"2018-08-12",27961,0.54,26799,14443
"2018-08-13",28274,0.55,26498,14508
"2018-08-14",27944,0.81,26863,21718
"2018-08-15",27970,1.16,26611,30824
"2018-08-16",27961,0.86,26450,22810
"2018-08-17",28113,1.04,26660,27604
"2018-08-18",28113,1.03,26736,27604
"2018-08-19",28199,1.3,26747,34760
"2018-08-20",27475,1.29,26156,33731
"2018-08-21",27000,1.52,25982,39398
"2018-08-22",27451,2.04,25596,52106
"2018-08-23",27636,1.53,26041,39794
"2018-08-24",27220,1.55,26138,40541
"2018-08-25",27220,1.45,25843,37581
"2018-08-26",27181,1.48,25862,38162
"2018-08-27",27158,1.65,25721,42375
"2018-08-28",27308,1.65,25851,42778
"2018-08-29",26677,1.49,25934,38604
"2018-08-30",26177,1.45,25185,36475
"2018-08-31",25920,1.83,24451,44771
"2018-09-01",25920,1.59,24390,38691
"2018-09-02",25919,1.86,24256,45075
"2018-09-03",26137,1.95,24389,47481
"2018-09-04",26325,1.7,24905,42298
"2018-09-05",26130,1.53,24607,37550
"2018-09-06",25987,1.81,24548,44427
"2018-09-07",26031,1.54,24430,37649
"2018-09-08",26031,1.54,24501,37649
"2018-09-09",25877,1.73,24488,42460
"2018-09-10",25857,1.77,24256,42843
"2018-09-11",26110,1.76,24327,42821
"2018-09-12",26500,1.78,25011,44606
"2018-09-13",25942,1.51,24438,36806
"2018-09-14",26323,1.73,24696,42654
