"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-05-25",30000,0,0,0
"2017-05-26",30045,0.41,29894,12285
"2017-05-27",30045,0.06,29973,1695
"2017-05-28",30074,0.14,30011,4095
"2017-05-29",30118,1.6,29986,48000
"2017-05-30",30122,0.08,30047,2400
"2017-05-31",30254,0.72,30050,21600
"2017-06-01",30254,0,0,0
"2017-06-02",30247,5.05,29816,150560
"2017-06-03",30247,0.08,30175,2400
"2017-06-04",30272,0.4,30183,12000
"2017-06-05",30304,0.48,30217,14400
"2017-06-06",30353,0.4,30261,12000
"2017-06-07",30380,0.12,30291,3556
"2017-06-08",30473,0.08,30371,2400
"2017-06-09",30630,0.87,30401,26400
"2017-06-10",30630,0,0,0
"2017-06-11",30630,0,0,0
"2017-06-12",29201,5.01,28814,144398
"2017-06-13",29371,0.57,29261,16800
"2017-06-14",30881,7.23,28915,208952
"2017-06-15",30862,0,0,0
"2017-06-16",31071,0,30790,65
"2017-06-17",31071,0,30999,65
"2017-06-18",31107,0.6,30938,18610
"2017-06-19",31081,0,31009,65
"2017-06-20",31188,0.54,30961,16865
"2017-06-21",31312,0.08,31241,2400
"2017-06-22",31603,1.51,31237,47212
"2017-06-23",31733,2.68,31390,84000
"2017-06-24",31733,0,0,0
"2017-06-25",31733,0,0,0
"2017-06-26",31754,0.08,31601,2400
"2017-06-27",29275,6.07,28880,175415
"2017-06-28",28760,2.42,28815,69600
"2017-06-29",28948,4.91,28326,139200
"2017-06-30",28962,0.08,28818,2400
"2017-07-01",28962,0.08,28818,2400
"2017-07-02",28956,0.08,28812,2400
"2017-07-03",29047,0.64,28839,18544
"2017-07-04",29038,0.91,28905,26400
"2017-07-05",29090,0.91,28894,26400
"2017-07-06",29090,0,0,0
"2017-07-07",30259,5.29,28845,152540
"2017-07-08",30259,0,0,0
"2017-07-09",30259,0,0,0
"2017-07-10",30714,2.13,30415,64800
"2017-07-11",31003,3.44,30683,105600
"2017-07-12",28878,5.6,30524,170822
"2017-07-13",28878,0,0,0
"2017-07-14",28713,8.17,27923,228107
"2017-07-15",28713,1.13,28569,32406
"2017-07-16",28839,1.22,28569,34806
"2017-07-17",27322,5.74,27170,156000
"2017-07-18",27249,2.41,26834,64800
"2017-07-19",27320,1.33,27120,36000
"2017-07-20",27441,10.27,26804,275363
"2017-07-21",27290,1.24,27072,33600
"2017-07-22",27290,0.62,27146,16800
"2017-07-23",27231,0.62,27087,16800
"2017-07-24",27237,1.69,27034,45600
"2017-07-25",27324,1.8,26739,48000
"2017-07-26",20315,12.78,20099,256800
"2017-07-27",22637,12.42,20099,249600
"2017-07-28",22443,2.05,22147,45507
"2017-07-29",22443,0.76,22227,16800
"2017-07-30",22463,0.76,22247,16800
"2017-07-31",22433,1.41,22188,31200
"2017-08-01",22630,0.75,22414,16800
"2017-08-02",22865,0.75,22414,16822
"2017-08-03",22743,0.75,22527,16822
"2017-08-04",23350,2.11,22929,48411
"2017-08-05",23350,0.73,23134,16822
"2017-08-06",23248,0.73,23032,16822
"2017-08-07",23539,2.59,23131,60022
"2017-08-08",23121,3.66,22968,84044
"2017-08-09",23562,0.93,23346,21622
"2017-08-10",23480,0.52,23322,12087
"2017-08-11",23717,0.52,23303,12022
"2017-08-12",23717,0.51,23501,12022
"2017-08-13",23694,0.51,23478,12022
"2017-08-14",23593,0.92,23478,21622
"2017-08-15",23389,2.48,23218,57644
"2017-08-16",23988,1.74,23494,40822
"2017-08-17",24101,1.52,23691,36022
"2017-08-18",24189,0.5,23973,12022
"2017-08-19",24189,0.5,23973,12022
"2017-08-20",24226,0.5,24010,12022
"2017-08-21",24218,1.1,24033,26422
"2017-08-22",23872,3.09,23278,72022
"2017-08-23",23748,0.92,23555,21622
"2017-08-24",23700,1.44,23349,33622
"2017-08-25",23748,0.51,23460,12022
"2017-08-26",23748,0.51,23460,12022
"2017-08-27",23776,0.51,23428,12044
