"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-12-26",7398.12,7.01,7241,50727
"2018-12-27",8124.48,8.68,7967,69125
"2018-12-28",8151.04,0.76,7994,6042
"2018-12-29",8151.04,0,0,0
"2018-12-30",8152.04,0,0,0
"2018-12-31",8152.04,0,0,0
"2019-01-01",8151.04,0,0,0
"2019-01-02",8151.04,0,0,0
"2019-01-03",8276.72,4.45,8120,36141
"2019-01-04",8401.28,2.2,8244,18130
"2019-01-05",8401.28,0,0,0
"2019-01-06",8363.23,2.21,8206,18130
"2019-01-07",8578.52,2.15,8422,18130
"2019-01-08",8867.2,2.09,8710,18189
"2019-01-09",8969.32,2.39,8812,21077
"2019-01-10",8944.22,2.11,8787,18517
"2019-01-11",8955,1.07,8798,9452
"2019-01-12",8955,0,0,0
"2019-01-13",9035.78,1.02,8879,9065
"2019-01-14",9022.9,1.98,8866,17541
"2019-01-15",8976.8,4,8820,35246
"2019-01-16",9071.6,4.02,8915,35835
"2019-01-17",9076.6,0,0,0
"2019-01-18",8984.16,1.03,8827,9065
"2019-01-19",8984.16,0,0,0
"2019-01-20",8986.16,0,0,0
"2019-01-21",8985.72,1.03,8829,9065
"2019-01-22",8969.84,1.03,8813,9065
"2019-01-23",9029.18,1.02,8872,9065
"2019-01-24",8808.2,2.1,8651,18130
"2019-01-25",8841.98,1.06,8528,9065
"2019-01-26",8841.98,0,0,0
"2019-01-27",8840.98,0,0,0
"2019-01-28",8949.54,1.05,8636,9065
"2019-01-29",9022.32,1.04,8708,9065
"2019-01-30",9044.1,1.04,8730,9065
"2019-01-31",9088.44,2.11,8774,18517
"2019-02-01",9103,1.03,8789,9065
"2019-02-02",9103,0,0,0
"2019-02-03",9103,0,0,0
"2019-02-04",9107,0,0,0
"2019-02-05",9112,0,0,0
"2019-02-06",8850.02,2.12,8536,18130
"2019-02-07",8990.82,2.09,8677,18130
"2019-02-08",9135.08,2.06,8821,18130
"2019-02-09",9135.08,0,0,0
"2019-02-10",9134.08,0,0,0
"2019-02-11",9264.2,2.03,8950,18130
"2019-02-12",9271.2,0,0,0
"2019-02-13",9275,2.02,8961,18130
"2019-02-14",9477.9,1.98,9164,18130
"2019-02-15",9492.46,0.99,9178,9065
"2019-02-16",9492.46,0,0,0
"2019-02-17",9492.46,0,0,0
