"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-01-17",22867.84,1.47,22113,32461
"2019-01-18",23409.8,1.39,22628,31349
"2019-01-19",23409.8,0,0,0
"2019-01-20",23409.8,0,0,0
"2019-01-21",23368.72,2.3,23163,53251
"2019-01-22",23636.12,3.06,23109,70629
"2019-01-23",23537.84,4.86,23398,113805
"2019-01-24",23456.24,2.29,23256,53251
"2019-01-25",24430.48,0,23669,0
"2019-01-26",24430.48,0,0,0
"2019-01-27",24430.48,0,0,0
"2019-01-28",24430.48,0,0,0
"2019-01-29",24426.96,1.47,24197,35640
"2019-01-30",25097.44,1.45,24630,35640
"2019-01-31",25002.88,2.17,25012,54363
"2019-02-01",25002.88,0,0,0
"2019-02-02",25002.88,0,0,0
"2019-02-03",25002.88,0,0,0
"2019-02-04",25002.88,0,0,0
"2019-02-05",25002.88,0,0,0
"2019-02-06",25002.88,0,0,0
"2019-02-07",25002.88,0,0,0
"2019-02-08",24988.8,2.88,24770,71280
"2019-02-09",24988.8,0,0,0
"2019-02-10",24988.8,0,0,0
"2019-02-11",24988.8,0,0,0
"2019-02-12",25332.8,0,0,0
"2019-02-13",25332.8,0,0,0
"2019-02-14",26525.68,4.26,25079,106920
"2019-02-15",26525.68,0,0,0
"2019-02-16",26525.68,0,0,0
"2019-02-17",26525.68,0,0,0
"2019-02-18",26525.68,0,0,0
"2019-02-19",26525.68,0,0,0
"2019-02-20",26525.68,0,0,0
"2019-02-21",26181.88,1.73,25760,44550
"2019-02-22",25706.68,0,25274,0
"2019-02-23",25706.68,0,0,0
"2019-02-24",25706.68,0,0,0
"2019-02-25",25630.28,1.77,25236,44550
"2019-02-26",25630.28,0,0,0
"2019-02-27",25630.28,0,0,0
"2019-02-28",25630.28,0,0,0
"2019-03-01",25630.28,0,0,0
"2019-03-02",25630.28,0,0,0
"2019-03-03",25630.28,0,0,0
"2019-03-04",25630.28,0,0,0
"2019-03-05",25630.28,0,0,0
"2019-03-06",25630.28,0,0,0
"2019-03-07",25630.28,0,0,0
