"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-09-28",49930,0.44,49995,21834
"2017-09-29",50173,0.44,50173,21834
"2017-09-30",50173,0.44,50173,21834
"2017-10-01",50173,0.44,50173,21834
"2017-10-02",50305.5,1.29,50255,64831
"2017-10-03",49952,1.51,50290,75935
"2017-10-04",50272,0.99,50034,49625
"2017-10-05",50479.5,1.19,50146,59710
"2017-10-06",50737,0.53,50678,26976
"2017-10-07",50737,0.53,50737,26976
"2017-10-08",50737,0.53,50737,26976
"2017-10-09",50521.5,1.18,50722,59609
"2017-10-10",50709,1.25,50515,63217
"2017-10-11",50609,1.05,50609,53132
"2017-10-12",50920,1.05,50737,53132
"2017-10-13",50315.75,1.18,50728,60103
"2017-10-14",50315.75,1.1,50133,55150
"2017-10-15",50315.75,1.1,50133,55150
"2017-10-16",50693.2,1,50114,49975
"2017-10-17",50272.2,1,50089,49975
"2017-10-18",50797.2,0.99,50614,49975
"2017-10-19",50291.2,1,50108,49975
"2017-10-20",50528.2,0.99,50345,49975
"2017-10-21",50528.2,0.99,50345,49975
"2017-10-22",50528.2,0.99,50345,49975
"2017-10-23",50227.8,1.75,50045,87619
"2017-10-24",50366.3,1.54,50135,77358
"2017-10-25",49863.3,1.56,49680,77358
"2017-10-26",50322.3,1.54,50139,77358
"2017-10-27",50917.3,1.79,50133,89603
"2017-10-28",50917.3,1.5,50734,76318
"2017-10-29",50917.3,1.5,50734,76318
"2017-10-30",50022.45,1.45,50703,73660
"2017-10-31",50172.45,1.25,49838,62212
"2017-11-01",49918.45,1.25,49735,62212
"2017-11-02",51167.45,1.52,49730,75372
"2017-11-03",51601.95,1.25,50847,63732
"2017-11-04",51601.95,1.24,51419,63732
"2017-11-05",51601.95,1.24,51419,63732
"2017-11-06",52029.55,1.21,51670,62597
"2017-11-07",52044.55,1.21,51862,62597
"2017-11-08",52465.55,1.2,52283,62597
"2017-11-09",51267.55,1.23,51085,62597
"2017-11-10",51945.55,1.21,51763,62597
"2017-11-11",51945.55,1.21,51763,62597
"2017-11-12",51945.55,1.21,51580,62597
"2017-11-13",52162.9,1.44,51967,74765
"2017-11-14",52238.9,1.4,52194,72930
"2017-11-15",52079.9,1.35,51406,69260
"2017-11-16",52536.4,0.86,51952,44852
"2017-11-17",52691.4,0.95,52083,49720
"2017-11-18",52691.4,0.95,52325,49720
"2017-11-19",52691.4,0.95,52325,49720
"2017-11-20",53399.4,0.86,52892,45388
"2017-11-21",54148.4,0.84,53782,45388
"2017-11-22",53354.9,1.16,53188,61558
"2017-11-23",53354.9,1.16,52989,61558
"2017-11-24",53591.9,1.16,53226,61558
"2017-11-25",53591.9,1.16,53226,61558
"2017-11-26",53591.9,1.16,53226,61558
"2017-11-27",53496.9,1.22,53216,64901
"2017-11-28",55130.15,1.04,53471,55707
"2017-11-29",54435.15,0.91,54069,49344
"2017-11-30",54570.65,0.76,54226,41443
"2017-12-01",54596.65,1.81,53728,97413
"2017-12-02",54596.65,1.8,54231,97413
"2017-12-03",54596.65,1.8,54231,97413
"2017-12-04",54428.15,2,54062,108253
"2017-12-05",54563.15,2,54197,108253
"2017-12-06",53452.15,2.04,53086,108253
"2017-12-07",54323.15,1.61,53123,85545
"2017-12-08",54232.15,1.45,53866,77975
"2017-12-09",54232.15,1.45,53866,77975
"2017-12-10",54232.15,1.45,53866,77975
"2017-12-11",53613.4,1.17,53857,63034
"2017-12-12",53613.4,0,0,0
"2017-12-13",53613.4,0,0,0
"2017-12-14",53613.4,0,0,0
"2017-12-15",53613.4,0,0,0
"2017-12-16",53613.4,0,0,0
"2017-12-17",53613.4,0,0,0
"2017-12-18",54685.2,1.38,54064,74820
"2017-12-19",54043.2,1.4,53494,74820
"2017-12-20",54002.2,1.4,53453,74820
"2017-12-21",55459.2,1.36,54910,74820
"2017-12-22",55894.2,1.35,55345,74820
"2017-12-23",55894.2,1.35,55345,74820
"2017-12-24",55894.2,1.35,55345,74820
