"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2020-01-06",50000,0,0,0
"2020-01-07",48325.5,7.08,48193,341025
"2020-01-08",53437.5,6.15,48193,296525
"2020-01-09",53209,0.88,53251,46865
"2020-01-10",51867,1.5,51879,77590
"2020-01-11",51867,0.91,51734,46865
"2020-01-12",51867,0.91,51734,46865
"2020-01-13",53337,0.88,53204,46865
"2020-01-14",52462,1.97,52349,103225
"2020-01-15",52941.6,1.81,52988,95940
"2020-01-16",52748.7,1.42,52809,75146
"2020-01-17",52948.7,0.86,52538,45296
"2020-01-18",52948.7,0.11,52816,6031
"2020-01-19",52948.7,0.11,52816,6031
"2020-01-20",52943.7,0.11,52811,6031
"2020-01-21",53411.3,0.88,52811,46376
"2020-01-22",53832.3,0.6,53804,32150
"2020-01-23",54351.3,0.31,54168,16980
"2020-01-24",53789.5,1.84,53657,98470
"2020-01-25",53789.5,1.84,53657,98470
"2020-01-26",53789.5,1.84,53657,98470
"2020-01-27",51985.6,2.86,51873,148375
"2020-01-28",53323.2,2.23,52980,118165
"2020-01-29",53455.8,2.67,52751,140605
"2020-01-30",54588.8,2.28,53267,121275
"2020-01-31",52851.4,3.34,52347,174925
"2020-02-01",52851.4,3.32,52718,174925
"2020-02-02",52851.4,3.32,52718,174925
"2020-02-03",54475.4,2.95,54084,159740
"2020-02-04",55465.4,1.69,54342,91890
"2020-02-05",55648.2,3.2,55070,175993
"2020-02-06",55849.2,2.84,55515,157639
"2020-02-07",55348.2,2.58,55082,141985
"2020-02-08",55348.2,2.58,55082,141985
"2020-02-09",55348.2,2.58,55082,141985
"2020-02-10",56953.8,2.74,55082,150690
"2020-02-11",56449.9,2.61,56184,146834
"2020-02-12",56290.9,2.62,56025,146834
"2020-02-13",56114.9,2.84,55692,158357
"2020-02-14",56183.8,2.12,55800,118074
"2020-02-15",56183.8,2.11,55918,118074
"2020-02-16",56183.8,2.11,55918,118074
"2020-02-17",56191.8,2.11,55926,118074
"2020-02-18",55960.8,1.93,55695,107644
"2020-02-19",55900.8,2.04,55635,113580
"2020-02-20",55448.3,2.08,55303,114755
"2020-02-21",54212.4,2.54,53931,136855
"2020-02-22",54212.4,2.54,53946,136855
"2020-02-23",54212.4,2.54,53946,136855
"2020-02-24",51948.4,3.97,51434,204350
"2020-02-25",48439.4,3.44,51115,175970
"2020-02-26",47548.4,2.46,47344,116416
"2020-02-27",45893.4,2.55,45627,116416
"2020-02-28",46262.4,3.3,46043,151910
"2020-02-29",46262.4,3.3,45996,151910
"2020-03-01",46262.4,3.3,45996,151910
"2020-03-02",48942,2.9,45996,133256
"2020-03-03",48193,3.03,47927,145336
"2020-03-04",50025,2.7,47683,128611
"2020-03-05",49644,2.51,49396,123931
"2020-03-06",49073,2.7,49514,133570
