"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-07-26",50123,0.13,49914,6575
"2017-07-27",50123,0,0,0
"2017-07-28",50123,0.13,50041,6720
"2017-07-29",50123,0,0,0
"2017-07-30",50123,0,0,0
"2017-07-31",50123,0,0,0
"2017-08-01",50123,0,0,0
"2017-08-02",50145,0.41,50036,20289
"2017-08-03",50145,0,0,0
"2017-08-04",50061.8,2.17,50049,108708
"2017-08-05",50061.8,0,0,0
"2017-08-06",50061.8,0,0,0
"2017-08-07",50061.8,0,0,0
"2017-08-08",49884,0.27,49977,13471
"2017-08-09",49884,0,0,0
"2017-08-10",49701.6,1.49,49786,74403
"2017-08-11",49706.2,0.03,49619,1492
"2017-08-12",49706.2,0,0,0
"2017-08-13",49706.2,0,0,0
"2017-08-14",49706.2,0,0,0
"2017-08-15",49706.2,0,0,0
"2017-08-16",49706.2,0,0,0
"2017-08-17",49769.6,0.05,49624,2359
"2017-08-18",49769.6,0,0,0
"2017-08-19",49769.6,0,0,0
"2017-08-20",49769.6,0,0,0
"2017-08-21",49769.6,0,0,0
"2017-08-22",49769.6,0,0,0
"2017-08-23",49457.6,0.24,49685,11760
"2017-08-24",49428.2,1.43,49349,70553
"2017-08-25",49339.8,0.67,49253,33244
"2017-08-26",49339.8,0,0,0
"2017-08-27",49339.8,0,0,0
"2017-08-28",52371.4,2.72,49163,133789
"2017-08-29",52371.4,0,0,0
"2017-08-30",52196,0.7,52188,36514
"2017-08-31",52436.1,0.89,52016,46069
"2017-09-01",52518,0.02,52365,826
"2017-09-02",52518,0,0,0
"2017-09-03",52518,0,0,0
"2017-09-04",52518,0,0,0
"2017-09-05",53272,1.61,52820,84959
"2017-09-06",53113,0.38,53097,20092
"2017-09-07",53132.2,0.89,52940,47055
"2017-09-08",53186,0.73,52957,38588
"2017-09-09",53186,0.39,53022,20803
"2017-09-10",53186,0.39,53022,20803
"2017-09-11",53940.4,1.07,53600,57163
"2017-09-12",53940.4,0,0,0
"2017-09-13",54428.2,1.08,53685,57993
"2017-09-14",54428.2,0,0,0
"2017-09-15",54326.4,0.53,54254,28666
"2017-09-16",54326.4,0,0,0
"2017-09-17",54326.4,0,0,0
"2017-09-18",54494.8,1.15,54147,62512
"2017-09-19",54494.8,0,0,0
"2017-09-20",54154.6,0.81,54318,44158
"2017-09-21",54154.6,0,0,0
"2017-09-22",53884.2,1.05,53957,56868
"2017-09-23",53884.2,0,0,0
"2017-09-24",53884.2,0,0,0
"2017-09-25",54307.6,0.92,53631,49094
"2017-09-26",54030.2,0.55,54050,29799
"2017-09-27",54032.4,0.98,53773,52614
"2017-09-28",53887,0.83,53773,44821
"2017-09-29",53887,0,0,0
"2017-09-30",53887,0,0,0
"2017-10-01",53887,0,0,0
