"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-03-21",25000,0,0,0
"2017-03-22",25213.76,2.05,24903,50951
"2017-03-23",23447.76,2.18,23365,50951
"2017-03-24",24515.76,2.09,24433,50951
"2017-03-25",24515.76,2.09,24433,50951
"2017-03-26",24515.76,2.09,24433,50951
"2017-03-27",25526.76,2,25444,50951
"2017-03-28",28203.76,1.81,28121,50951
"2017-03-29",28403.76,1.8,28321,50951
"2017-03-30",28189.76,1.81,28107,50951
"2017-03-31",27434.76,1.86,27352,50951
"2017-04-01",27434.76,1.86,27352,50951
"2017-04-02",27434.76,1.86,27352,50951
"2017-04-03",27221.76,1.88,27139,50951
"2017-04-04",27776.76,1.84,27694,50951
"2017-04-05",26338.76,1.94,26256,50951
"2017-04-06",27249.76,1.88,27167,50951
"2017-04-07",25540.76,2,25458,50951
"2017-04-08",25540.76,2,25458,50951
"2017-04-09",25540.76,2,25458,50951
"2017-04-10",23760.76,2.15,23678,50951
"2017-04-11",21213.52,2.57,23678,60776
"2017-04-12",21174.52,1.65,21092,34871
"2017-04-13",20524.52,1.71,20442,34871
"2017-04-14",20524.52,1.71,20442,34871
"2017-04-15",20524.52,1.71,20442,34871
"2017-04-16",20524.52,1.71,20442,34871
"2017-04-17",22316.52,1.57,22234,34871
"2017-04-18",22528.52,2.29,21832,50092
"2017-04-19",21282.52,2.36,21200,50092
"2017-04-20",22710.52,2.22,22545,50092
"2017-04-21",22486.52,2.24,22321,50092
"2017-04-22",22486.52,2.24,22321,50092
"2017-04-23",22486.52,2.24,22321,50092
"2017-04-24",28170.52,1.79,28005,50092
"2017-04-25",28814.52,0,27991,0
"2017-04-26",28814.52,0,0,0
"2017-04-27",28814.52,0,0,0
"2017-04-28",28814.52,0,0,0
"2017-04-29",28814.52,0,0,0
"2017-04-30",28814.52,0,0,0
"2017-05-01",28814.52,0,0,0
"2017-05-02",28814.52,0,0,0
"2017-05-03",28814.52,0,0,0
"2017-05-04",28814.52,0,0,0
"2017-05-05",28814.52,0,0,0
"2017-05-06",28814.52,0,0,0
"2017-05-07",28814.52,0,0,0
"2017-05-08",28814.52,0,0,0
"2017-05-09",28814.52,0,0,0
"2017-05-10",28814.52,0,0,0
"2017-05-11",28814.52,0,0,0
"2017-05-12",28974.02,0.79,28646,22662
"2017-05-13",28974.02,0.79,28808,22662
"2017-05-14",28974.02,0.79,28808,22662
"2017-05-15",29469.02,0.77,29303,22662
"2017-05-16",29676.02,0.77,29510,22662
"2017-05-17",25878.02,0.88,25712,22662
"2017-05-18",26982.52,1.76,25710,45324
"2017-05-19",30906.52,1.47,30741,45324
"2017-05-20",30906.52,1.47,30741,45324
"2017-05-21",30906.52,1.48,30658,45324
"2017-05-22",33084.52,1.38,32836,45324
