"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-07-11",50000,0,0,0
"2017-07-12",50000,0,0,0
"2017-07-13",50717.5,1.22,49846,60780
"2017-07-14",52937.5,1.15,52786,60780
"2017-07-15",52937.5,1.15,52786,60780
"2017-07-16",52937.5,1.15,52786,60780
"2017-07-17",56957.5,1.07,56806,60780
"2017-07-18",57257.5,1.06,57106,60780
"2017-07-19",63482.55,1.32,57091,75180
"2017-07-20",69320.1,1.65,63318,104220
"2017-07-21",73070.1,1.43,72918,104220
"2017-07-22",73070.1,1.43,72918,104220
"2017-07-23",73070.1,1.43,72918,104220
"2017-07-24",72095.1,1.45,71943,104220
"2017-07-25",67535.1,1.55,67383,104220
"2017-07-26",66095.1,1.58,65943,104220
"2017-07-27",66332.7,1.14,65916,75180
"2017-07-28",69332.7,0.88,69181,60780
"2017-07-29",69332.7,0.88,69181,60780
"2017-07-30",69332.7,0.88,69181,60780
"2017-07-31",71612.7,0.85,71461,60780
"2017-08-01",71612.7,0.85,71461,60780
"2017-08-02",69770.3,1.52,69618,105720
"2017-08-03",72160.3,1.47,72008,105720
"2017-08-04",74540.3,1.42,74388,105720
"2017-08-05",74540.3,1.42,74388,105720
"2017-08-06",74540.3,1.42,74388,105720
"2017-08-07",74995.3,2.07,74383,153720
"2017-08-08",70185.3,2.19,70033,153720
"2017-08-09",82385.3,1.87,82233,153720
"2017-08-10",92945.3,1.66,92793,153720
"2017-08-11",85925.3,1.8,85621,153720
"2017-08-12",85925.3,1.8,85621,153720
"2017-08-13",85925.3,1.8,85621,153720
"2017-08-14",90975.3,1.7,90671,153720
"2017-08-15",96145.3,1.6,95841,153720
"2017-08-16",89055.3,1.73,88751,153720
"2017-08-17",92580.3,1.96,88746,173970
"2017-08-18",90050.3,1.79,89746,160530
"2017-08-19",90050.3,1.79,89746,160530
"2017-08-20",90050.3,1.79,89746,160530
"2017-08-21",81500.3,1.98,81196,160530
"2017-08-22",86557.8,1.63,86254,140280
"2017-08-23",79887.8,1.76,79584,140280
"2017-08-24",91352.9,3.73,79584,296480
"2017-08-25",92552.9,2.89,92249,266480
"2017-08-26",92552.9,2.89,92249,266480
"2017-08-27",92552.9,2.89,92249,266480
"2017-08-28",95072.9,2.81,94769,266480
"2017-08-29",95332.9,2.8,95029,266480
"2017-08-30",95902.9,2.79,95599,266480
"2017-08-31",96122.9,2.78,95819,266480
"2017-09-01",95882.9,2.79,95579,266480
"2017-09-02",95882.9,2.79,95579,266480
"2017-09-03",95882.9,2.79,95579,266480
"2017-09-04",95882.9,2.79,95579,266480
"2017-09-05",88982.9,3,88679,266480
"2017-09-06",89672.9,2.98,89369,266480
"2017-09-07",90822.9,2.94,90519,266480
"2017-09-08",91702.9,2.92,91399,266480
"2017-09-09",91702.9,2.92,91399,266480
"2017-09-10",91702.9,2.92,91247,266480
"2017-09-11",92602.9,2.89,92147,266480
"2017-09-12",92812.9,2.89,92357,266480
"2017-09-13",89752.9,2.98,89297,266480
"2017-09-14",85622.9,3.29,85167,279980
"2017-09-15",87202.9,3.23,86747,279980
"2017-09-16",87382.9,3.22,86927,279980
"2017-09-17",87382.9,3.22,86927,279980
"2017-09-18",87132.9,3.23,86677,279980
"2017-09-19",89840.4,2.68,86674,231980
"2017-09-20",91950.4,2.54,91494,231980
"2017-09-21",92040.4,2.53,91584,231980
"2017-09-22",89670.4,2.6,89214,231980
"2017-09-23",89670.4,2.6,89214,231980
"2017-09-24",89670.4,2.6,89214,231980
"2017-09-25",90580.4,2.57,90124,231980
"2017-09-26",91150.4,2.56,90694,231980
