"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-11-17",25000,0,0,0
"2016-11-18",25012.1,0.84,24994,21107
"2016-11-19",25012.1,0,0,0
"2016-11-20",25012.1,0,0,0
"2016-11-21",25301.9,0.7,25005,17449
"2016-11-22",25379.8,0.7,25090,17470
"2016-11-23",25485.7,0.68,25376,17249
"2016-11-24",25485.7,0,0,0
"2016-11-25",25530.6,0.35,25262,8865
"2016-11-26",25530.6,0,0,0
"2016-11-27",25530.6,0,0,0
"2016-11-28",25725.5,0.68,25328,17139
"2016-11-29",25679.3,0.22,25498,5584
"2016-11-30",25679.3,0,0,0
"2016-12-01",25673.2,0.35,25455,8870
"2016-12-02",25693.2,0.79,25446,20211
"2016-12-03",25693.2,0,0,0
"2016-12-04",25693.2,0,0,0
"2016-12-05",25961.7,0.75,25510,19161
"2016-12-06",26291.7,0.68,25723,17603
"2016-12-07",26177.7,0.7,26066,18169
"2016-12-08",25661.7,0.42,25753,10812
"2016-12-09",25661.7,0,0,0
"2016-12-10",25661.7,0,0,0
"2016-12-11",25661.7,0,0,0
"2016-12-12",25702.7,0.4,25429,10119
"2016-12-13",25591.7,0.41,25470,10350
"2016-12-14",25296.7,0.41,25356,10452
"2016-12-15",25294.7,0.36,25073,9035
"2016-12-16",25228.7,0.72,25144,18174
"2016-12-17",25228.7,0,0,0
"2016-12-18",25228.7,0,0,0
"2016-12-19",25512.7,0.74,25001,18507
"2016-12-20",25710.7,0.75,25323,19088
"2016-12-21",25634.7,0.77,25473,19579
"2016-12-22",25252.7,0.77,25409,19562
"2016-12-23",25383.7,0.77,24971,19224
"2016-12-24",25383.7,0,0,0
"2016-12-25",25383.7,0,0,0
"2016-12-26",25383.7,0,0,0
"2016-12-27",25383.7,0,0,0
"2016-12-28",24708.7,0.79,24916,19685
"2016-12-29",24574.7,0.76,24182,18427
"2016-12-30",24159.7,0.78,24019,18652
"2016-12-31",24159.7,0,0,0
"2017-01-01",24159.7,0,0,0
"2017-01-02",24159.7,0,0,0
"2017-01-03",24159.7,0,0,0
"2017-01-04",23836.2,0.46,23693,10858
"2017-01-05",23980.2,0.87,23445,20283
"2017-01-06",24043.2,0.54,23544,12619
"2017-01-07",24043.2,0,0,0
"2017-01-08",24043.2,0,0,0
"2017-01-09",24264.2,0.44,23597,10313
"2017-01-10",24201.2,0.54,23800,12780
"2017-01-11",23815.2,0.54,23732,12884
"2017-01-12",23927.2,0.45,23367,10517
"2017-01-13",23927.2,0,0,0
"2017-01-14",23927.2,0,0,0
"2017-01-15",23927.2,0,0,0
"2017-01-16",23927.2,0,0,0
"2017-01-17",24205.2,0.9,23483,21206
"2017-01-18",24285.2,0.91,23757,21540
"2017-01-19",23690.2,1.33,23388,31143
"2017-01-20",23425.2,0.51,23233,11960
"2017-01-21",23425.2,0,0,0
"2017-01-22",23425.2,0,0,0
"2017-01-23",23494.2,0.49,22977,11238
"2017-01-24",23099.2,0.48,22837,10874
"2017-01-25",23099.2,0,0,0
"2017-01-26",23099.2,0,0,0
"2017-01-27",23099.2,0,0,0
"2017-01-28",23099.2,0,0,0
"2017-01-29",23099.2,0,0,0
"2017-01-30",23099.2,0,0,0
"2017-01-31",23001.2,0.34,22429,7692
"2017-02-01",23003.2,0.54,22304,12052
"2017-02-02",23009.2,0.69,22326,15460
"2017-02-03",23009.2,0,0,0
"2017-02-04",23009.2,0,0,0
"2017-02-05",23009.2,0,0,0
"2017-02-06",23170.2,0.7,22339,15611
"2017-02-07",23170.2,0,0,0
"2017-02-08",23326.2,0.53,22494,11957
"2017-02-09",23326.2,0,0,0
"2017-02-10",23415.2,0.55,22662,12483
