"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2015-12-03",49911.04,0.73,49914,36480
"2015-12-04",50426.12,0.96,49839,47976
"2015-12-05",50426.12,0,0,0
"2015-12-06",50384.24,5.03,50262,253064
"2015-12-07",48119.34,8.98,48047,431544
"2015-12-08",50058.44,9.22,48047,443040
"2015-12-09",49976.56,4.24,49825,211440
"2015-12-10",48797.6,5.78,48506,280496
"2015-12-11",48553.64,3.34,48482,162000
"2015-12-12",48553.64,3.34,48482,162000
"2015-12-13",48739.68,5.33,48668,259480
"2015-12-14",51633.84,6.9,48382,334064
"2015-12-15",51633.84,0,0,0
"2015-12-16",51633.84,0,0,0
"2015-12-17",51633.84,0,0,0
"2015-12-18",51633.84,0,0,0
"2015-12-19",51633.84,0,0,0
"2015-12-20",51509.88,0.64,51528,32960
"2015-12-21",51858.94,1.18,51017,59960
"2015-12-22",52395.96,0,51968,0
"2015-12-23",52550.14,3.55,52261,185328
"2015-12-24",52561.18,1.74,52478,91520
"2015-12-25",52561.18,0.32,52489,16936
"2015-12-26",52549.18,0.32,52477,16936
"2015-12-27",52982.26,0.88,52449,46056
"2015-12-28",52870.26,0.32,52798,16936
"2015-12-29",53174.32,0.87,52814,46056
"2015-12-30",53244.4,1.96,52915,103704
"2015-12-31",53244.4,0,0,0
"2016-01-01",53244.4,0,0,0
"2016-01-02",53244.4,0,0,0
"2016-01-03",53338.44,1.44,53074,76184
"2016-01-04",52685.54,1.62,53190,86384
"2016-01-05",52994.6,2.25,52851,118656
"2016-01-06",51851.78,2.3,53194,122504
"2016-01-07",54814.86,0.85,53873,45760
"2016-01-08",54820.9,0.3,54767,16640
"2016-01-09",54820.9,0.3,54677,16640
"2016-01-10",54690.9,0.31,54547,16640
"2016-01-11",55053.92,0,54540,0
"2016-01-12",55053.92,0,0,0
"2016-01-13",55053.92,0,0,0
"2016-01-14",55053.92,0,0,0
"2016-01-15",55053.92,0,0,0
"2016-01-16",55053.92,0,0,0
"2016-01-17",54954.94,0.56,54903,30896
"2016-01-18",55856.98,0.87,54811,47832
"2016-01-19",56175,0,55943,0
"2016-01-20",56175,0,0,0
"2016-01-21",56175,0,0,0
"2016-01-22",56175,0,0,0
"2016-01-23",56175,0,0,0
"2016-01-24",56175,0,0,0
"2016-01-25",56175,0,0,0
"2016-01-26",56175,0,0,0
"2016-01-27",56175,0,0,0
"2016-01-28",56175,0,0,0
"2016-01-29",56175,0,0,0
"2016-01-30",56175,0,0,0
"2016-01-31",56175,0,0,0
"2016-02-01",55611.04,1.9,55467,105480
"2016-02-02",51570.1,1.82,50971,92688
"2016-02-03",55848.14,1.2,51491,61792
"2016-02-04",56917.22,1.11,55768,61792
"2016-02-05",58030.24,0,56864,0
"2016-02-06",58030.24,0,0,0
"2016-02-07",58030.24,0,0,0
"2016-02-08",56651.28,1.09,56909,61792
"2016-02-09",52036.3,1.79,51820,92688
"2016-02-10",56581.36,1.15,53904,61792
"2016-02-11",60300.48,1.39,56365,78432
"2016-02-12",61450.56,0.85,59931,50896
"2016-02-13",61450.56,0,0,0
"2016-02-14",61450.56,0,0,0
"2016-02-15",61450.56,0,0,0
"2016-02-16",61450.56,0,0,0
"2016-02-17",61450.56,0,0,0
"2016-02-18",61450.56,0,0,0
"2016-02-19",61450.56,0,0,0
"2016-02-20",61450.56,0,0,0
"2016-02-21",61450.56,0,0,0
"2016-02-22",61537.6,0.18,61221,11200
"2016-02-23",61448.64,0.78,61283,47832
"2016-02-24",62198.66,0.28,61028,16936
"2016-02-25",62248.66,0.27,62033,16936
"2016-02-26",62160.66,0.27,61945,16936
"2016-02-27",62160.66,0.27,61945,16936
"2016-02-28",62762.68,0.77,61938,47832
"2016-02-29",63755.7,0.27,63427,16936
"2016-03-01",62652.78,1.74,62437,108456
"2016-03-02",62902.78,1.73,62687,108456
"2016-03-03",62588.82,1.2,62301,74584
"2016-03-04",63481.84,2.39,62301,149168
"2016-03-05",63481.84,2.36,63194,149168
"2016-03-06",63081.84,2.38,62794,149168
"2016-03-07",63481.84,2.36,63194,149168
"2016-03-08",63185.94,2.67,63159,168912
"2016-03-09",62369,2.39,62441,149168
"2016-03-10",62159,1.36,61871,84328
"2016-03-11",61629,1.37,61341,84328
"2016-03-12",61629,1.37,61341,84328
"2016-03-13",61719,1.37,61431,84328
"2016-03-14",61672.02,2.59,61434,158912
"2016-03-15",62042.02,2.57,61754,158912
"2016-03-16",60942.02,2.62,60654,158912
"2016-03-17",60472.02,2.64,60184,158912
"2016-03-18",60612.02,2.63,60324,158912
"2016-03-19",60612.02,2.63,60324,158912
"2016-03-20",60662.02,2.63,60374,158912
"2016-03-21",59338.06,2.69,59080,158912
"2016-03-22",59548.06,2.68,59260,158912
"2016-03-23",60738.06,2.63,60450,158912
