"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-01-02",50240.5,2.5,50059,125063
"2018-01-03",50993.5,2.46,50812,125063
"2018-01-04",51559.5,2.43,51378,125063
"2018-01-05",52363.5,2.4,52182,125063
"2018-01-06",52363.5,2.4,52182,125063
"2018-01-07",52363.5,2.4,52182,125063
"2018-01-08",52606.5,2.39,52425,125063
"2018-01-09",52972,0,52903,0
"2018-01-10",52866.5,2.51,52685,132040
"2018-01-11",53787.5,2.46,53606,132040
"2018-01-12",54674.5,2.42,54493,132040
"2018-01-13",54674.5,2.42,54493,132040
"2018-01-14",54674.5,2.42,54493,132040
"2018-01-15",54674.5,2.42,54493,132040
"2018-01-16",54557,0,54450,0
"2018-01-17",54557,0,0,0
"2018-01-18",54557,0,0,0
"2018-01-19",54557,0,0,0
"2018-01-20",54557,0,0,0
"2018-01-21",54557,0,0,0
"2018-01-22",54557,0,0,0
"2018-01-23",54557,0,0,0
"2018-01-24",54557,0,0,0
"2018-01-25",54557,0,0,0
"2018-01-26",54557,0,0,0
"2018-01-27",54557,0,0,0
"2018-01-28",54557,0,0,0
"2018-01-29",54557,0,0,0
"2018-01-30",54557,0,0,0
"2018-01-31",53980,2.5,54370,135875
"2018-02-01",53923.5,2.52,53560,135027
"2018-02-02",52831,0,53557,0
"2018-02-03",52831,0,0,0
"2018-02-04",52831,0,0,0
"2018-02-05",52831,0,0,0
"2018-02-06",52757.5,2.54,52394,132953
"2018-02-07",50918.5,4.19,50555,211907
"2018-02-08",50637,2.32,50545,117107
"2018-02-09",50637,0,0,0
"2018-02-10",50637,0,0,0
"2018-02-11",50637,0,0,0
"2018-02-12",50637,0,0,0
"2018-02-13",50584.93,1.32,50270,66195
"2018-02-14",52177.17,2.64,50214,132391
"2018-02-15",52652.72,0,52260,0
"2018-02-16",52255.92,2.12,52487,111142
"2018-02-17",52255.92,0,0,0
"2018-02-18",52255.92,0,0,0
"2018-02-19",52255.92,0,0,0
"2018-02-20",52255.92,0,0,0
"2018-02-21",51879.74,2.02,51883,104716
"2018-02-22",51879.74,0,0,0
"2018-02-23",52681.13,2.02,51511,104057
"2018-02-24",52681.13,1.99,52317,104057
"2018-02-25",52681.13,1.99,52317,104057
"2018-02-26",53917.13,1.94,53553,104057
"2018-02-27",53730.52,0.97,53549,52141
"2018-02-28",53730.52,0,0,0
"2018-03-01",53730.52,0,0,0
"2018-03-02",53730.52,0,0,0
"2018-03-03",53730.52,0,0,0
"2018-03-04",53730.52,0,0,0
"2018-03-05",53730.52,0,0,0
"2018-03-06",53192.02,2.01,53177,106808
"2018-03-07",53192.02,0,0,0
"2018-03-08",53226.22,1.99,52326,104080
"2018-03-09",55024.22,1.91,54478,104080
"2018-03-10",55024.22,1.91,54478,104080
"2018-03-11",55024.22,1.91,54474,104080
"2018-03-12",55171.62,0,54474,0
"2018-03-13",55171.62,0,0,0
"2018-03-14",55171.62,0,0,0
"2018-03-15",55171.62,0,0,0
"2018-03-16",54788.89,2.02,54243,109386
"2018-03-17",54788.89,2.02,54243,109386
"2018-03-18",54788.89,2.02,54243,109386
"2018-03-19",54249.16,0,53803,0
"2018-03-20",54249.16,0,0,0
"2018-03-21",54299.76,1.96,53694,105022
"2018-03-22",53867.26,1.51,53741,80920
"2018-03-23",53867.26,0,0,0
"2018-03-24",53867.26,0,0,0
"2018-03-25",53867.26,0,0,0
"2018-03-26",54306.87,0.94,53319,50238
"2018-03-27",53544.48,0,53820,0
"2018-03-28",53544.48,0,0,0
"2018-03-29",53544.48,0,0,0
"2018-03-30",53544.48,0,0,0
"2018-03-31",53544.48,0,0,0
"2018-04-01",53544.48,0,0,0
"2018-04-02",53544.48,0,0,0
"2018-04-03",53544.48,0,0,0
"2018-04-04",54219.08,0.93,52814,49306
"2018-04-05",54400.68,0,53741,0
"2018-04-06",54400.68,0,0,0
"2018-04-07",54400.68,0,0,0
"2018-04-08",54400.68,0,0,0
"2018-04-09",54400.68,0,0,0
"2018-04-10",54400.68,0,0,0
"2018-04-11",54179.39,0.91,53670,48731
"2018-04-12",54552.39,0.91,53824,48731
"2018-04-13",54435.1,0,53973,0
"2018-04-14",54435.1,0,0,0
