"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2020-01-21",50000,0,0,0
"2020-01-22",49774,1.18,49816,58768
"2020-01-23",49971,2.37,49600,117536
"2020-01-24",49971,0,0,0
"2020-01-25",49971,0,0,0
"2020-01-26",49971,0,0,0
"2020-01-27",50005,2.36,49797,117536
"2020-01-28",49514,2.36,49831,117536
"2020-01-29",49396,2.39,49220,117536
"2020-01-30",49255,0,49203,0
"2020-01-31",49643,3.59,49073,176304
"2020-02-01",49643,0,0,0
"2020-02-02",49643,0,0,0
"2020-02-03",49643,0,0,0
"2020-02-04",49419,2.38,49461,117536
"2020-02-05",49369,0.85,49211,41712
"2020-02-06",49379,0.85,49221,41712
"2020-02-07",49561,0,49303,0
"2020-02-08",49561,0,0,0
"2020-02-09",49561,0,0,0
"2020-02-10",49605,0.84,49387,41712
"2020-02-11",49965,4.77,49332,235072
"2020-02-12",50220,0,50074,0
"2020-02-13",49999,2.35,50014,117536
"2020-02-14",49999,0,0,0
"2020-02-15",49999,0,0,0
"2020-02-16",49999,0,0,0
"2020-02-17",49999,0,0,0
"2020-02-18",50350,3.54,49841,176304
"2020-02-19",50350,0,0,0
"2020-02-20",50329,1.18,50192,59308
"2020-02-21",50329,0,0,0
"2020-02-22",50329,0,0,0
"2020-02-23",50329,0,0,0
"2020-02-24",50428,1.18,50005,58768
"2020-02-25",50428,0,0,0
"2020-02-26",50249,2.35,50096,117536
"2020-02-27",50513,1.27,49909,63152
"2020-02-28",50767,2.34,50141,117536
"2020-02-29",50767,0.58,50451,29240
"2020-03-01",50917,0.58,50601,29240
"2020-03-02",51543,0.33,50667,16640
"2020-03-03",51683,0.32,51367,16640
"2020-03-04",51659,0,51343,0
"2020-03-05",51659,0,0,0
"2020-03-06",51693,2.29,51343,117536
"2020-03-07",51693,0,0,0
"2020-03-08",51693,0,0,0
"2020-03-09",52166.72,0.77,51350,39496
"2020-03-10",51903.08,0.59,51587,30240
"2020-03-11",51909.44,0.29,51449,15120
"2020-03-12",52150.16,0.29,51582,15120
"2020-03-13",52147.34,0.15,51831,7560
"2020-03-14",52147.34,0,0,0
"2020-03-15",52147.34,0,0,0
"2020-03-16",52926.34,0.46,51823,24000
"2020-03-17",53391.34,0.86,53075,45392
"2020-03-18",53662.46,0.53,53047,28346
"2020-03-19",55155.46,1.48,53346,78992
"2020-03-20",55053.46,0.83,54797,45392
"2020-03-21",55053.46,0,0,0
"2020-03-22",55053.46,0,0,0
"2020-03-23",56219.46,0.61,54555,33280
"2020-03-24",56219.46,0,0,0
"2020-03-25",55095.46,0.3,55741,16640
"2020-03-26",55800.46,0.83,54639,45301
"2020-03-27",56061.46,0.52,55302,28925
"2020-03-28",56061.46,0,0,0
"2020-03-29",56061.46,0,0,0
"2020-03-30",55837.46,0.3,55583,16640
"2020-03-31",55213.46,0,54809,0
"2020-04-01",55388.64,0.52,54721,28481
"2020-04-02",55093.64,0.52,54730,28205
"2020-04-03",54751.64,0.51,54612,28079
"2020-04-04",54751.64,0,0,0
"2020-04-05",54751.64,0,0,0
"2020-04-06",56210.64,0.53,54297,28992
"2020-04-07",56210.64,0,0,0
"2020-04-08",56115.64,0.43,55729,24000
"2020-04-09",56115.64,0,0,0
"2020-04-10",56115.64,0,0,0
"2020-04-11",56115.64,0,0,0
"2020-04-12",56115.64,0,0,0
"2020-04-13",56115.64,0,0,0
"2020-04-14",56115.64,0,0,0
"2020-04-15",56115.64,0,0,0
"2020-04-16",56049.64,0.43,55642,24000
"2020-04-17",55850.64,0.43,55552,24000
"2020-04-18",55850.64,0,0,0
"2020-04-19",55850.64,0,0,0
"2020-04-20",55296.64,0.44,54948,24000
"2020-04-21",56016.64,0.52,54657,28208
"2020-04-22",55932.64,0.51,55377,28122
"2020-04-23",55932.64,0,0,0
"2020-04-24",55932.64,0,0,0
"2020-04-25",55932.64,0,0,0
"2020-04-26",55932.64,0,0,0
"2020-04-27",55932.64,0,0,0
"2020-04-28",56330.64,0.51,55301,28112
"2020-04-29",56330.64,0,0,0
"2020-04-30",56330.64,0,0,0
"2020-05-01",56330.64,0,0,0
"2020-05-02",56330.64,0,0,0
"2020-05-03",56330.64,0,0,0
"2020-05-04",57887.64,0.51,55675,28334
"2020-05-05",57887.64,0,0,0
"2020-05-06",57887.64,0,0,0
"2020-05-07",57912.64,0.49,57248,28145
"2020-05-08",57912.64,0,0,0
"2020-05-09",57912.64,0,0,0
"2020-05-10",57912.64,0,0,0
"2020-05-11",57625.64,0.98,57265,56159
"2020-05-12",57625.64,0,0,0
"2020-05-13",57625.64,0,0,0
"2020-05-14",57625.64,0,0,0
"2020-05-15",57682.64,0.49,56986,28107
"2020-05-16",57682.64,0,0,0
"2020-05-17",57682.64,0,0,0
"2020-05-18",57412.64,1,56781,56726
"2020-05-19",56484.64,1.02,55897,56760
"2020-05-20",56484.64,0,0,0
"2020-05-21",56249.64,1.02,55679,56896
"2020-05-22",56249.64,0,0,0
"2020-05-23",56249.64,0,0,0
"2020-05-24",56249.64,0,0,0
"2020-05-25",56769.64,0.51,55460,28310
"2020-05-26",56859.64,0.51,56114,28535
"2020-05-27",57505.64,0,56650,0
"2020-05-28",57505.64,0,0,0
"2020-05-29",57505.64,0,0,0
"2020-05-30",57505.64,0,0,0
"2020-05-31",57505.64,0,0,0
"2020-06-01",57821.64,0.26,56716,14496
"2020-06-02",57137.64,0,56438,0
"2020-06-03",57137.64,0,0,0
"2020-06-04",57137.64,0,0,0
"2020-06-05",57152.64,0.46,56340,25965
"2020-06-06",57152.64,0,0,0
"2020-06-07",57152.64,0,0,0
"2020-06-08",57008.64,0.52,56355,29346
"2020-06-09",57008.64,0,0,0
"2020-06-10",57008.64,0,0,0
"2020-06-11",57008.64,0,0,0
"2020-06-12",57215.64,0.52,56219,29244
"2020-06-13",57215.64,0,0,0
"2020-06-14",57215.64,0,0,0
"2020-06-15",56280.64,1.06,55469,58692
"2020-06-16",56280.64,0,0,0
"2020-06-17",56705.64,2.13,55443,118198
"2020-06-18",56898.64,2.1,55884,117437
"2020-06-19",57449.64,1.04,56077,58489
"2020-06-20",57449.64,0,0,0
"2020-06-21",57449.64,0,0,0
"2020-06-22",56393.64,1.08,56502,60858
"2020-06-23",56393.64,0,0,0
"2020-06-24",56074.64,1.11,55059,60858
"2020-06-25",56074.64,0,0,0
"2020-06-26",56170.64,1.1,55127,60858
"2020-06-27",56170.64,0,0,0
"2020-06-28",56170.64,0,0,0
"2020-06-29",56469.64,0.55,55223,30429
"2020-06-30",56316.23,1.1,55480,60858
"2020-07-01",54580.82,1.35,55051,74072
"2020-07-02",54580.82,0,0,0
"2020-07-03",54580.82,0,0,0
"2020-07-04",54580.82,0,0,0
"2020-07-05",54580.82,0,0,0
"2020-07-06",54580.82,0,0,0
"2020-07-07",54558.06,0.19,53629,10080
"2020-07-08",54478.06,1,53367,53316
"2020-07-09",54612.06,1,53522,53316
"2020-07-10",54282.06,0.99,53656,53316
"2020-07-11",54282.06,0,0,0
"2020-07-12",54282.06,0,0,0
"2020-07-13",54325.06,1,53326,53316
"2020-07-14",52880.66,2,53259,106633
"2020-07-15",52880.66,0,0,0
"2020-07-16",52880.66,0,0,0
"2020-07-17",52880.66,0,0,0
"2020-07-18",52880.66,0,0,0
"2020-07-19",52880.66,0,0,0
"2020-07-20",52880.66,0,0,0
"2020-07-21",52880.66,0,0,0
"2020-07-22",52880.66,0,0,0
"2020-07-23",52880.66,0,0,0
"2020-07-24",52880.66,0,0,0
"2020-07-25",52880.66,0,0,0
"2020-07-26",52880.66,0,0,0
"2020-07-27",52880.66,0,0,0
"2020-07-28",52880.66,0,0,0
"2020-07-29",52880.66,0,0,0
"2020-07-30",52880.66,0,0,0
"2020-07-31",52880.66,0,0,0
"2020-08-01",52880.66,0,0,0
"2020-08-02",52880.66,0,0,0
"2020-08-03",52880.66,0,0,0
"2020-08-04",52880.66,0,0,0
"2020-08-05",52880.66,0,0,0
"2020-08-06",52880.66,0,0,0
"2020-08-07",52880.66,0,0,0
"2020-08-08",52880.66,0,0,0
"2020-08-09",52880.66,0,0,0
"2020-08-10",52880.66,0,0,0
"2020-08-11",52880.66,0,0,0
"2020-08-12",52880.66,0,0,0
"2020-08-13",52880.66,0,0,0
"2020-08-14",52880.66,0,0,0
"2020-08-15",52880.66,0,0,0
"2020-08-16",52880.66,0,0,0
"2020-08-17",52880.66,0,0,0
"2020-08-18",52880.66,0,0,0
"2020-08-19",52880.66,0,0,0
"2020-08-20",52880.66,0,0,0
"2020-08-21",52880.66,0,0,0
"2020-08-22",52880.66,0,0,0
"2020-08-23",52880.66,0,0,0
"2020-08-24",52880.66,0,0,0
"2020-08-25",52880.66,0,0,0
"2020-08-26",52880.66,0,0,0
"2020-08-27",52880.66,0,0,0
"2020-08-28",52880.66,0,0,0
"2020-08-29",52880.66,0,0,0
"2020-08-30",52880.66,0,0,0
"2020-08-31",52880.66,0,0,0
"2020-09-01",52880.66,0,0,0
"2020-09-02",52880.66,0,0,0
"2020-09-03",52880.66,0,0,0
"2020-09-04",52880.66,0,0,0
"2020-09-05",52880.66,0,0,0
"2020-09-06",52880.66,0,0,0
"2020-09-07",52880.66,0,0,0
"2020-09-08",52880.66,0,0,0
"2020-09-09",52880.66,0,0,0
"2020-09-10",52880.66,0,0,0
"2020-09-11",52880.66,0,0,0
"2020-09-12",52880.66,0,0,0
