"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-02-05",198758.04,0.99,198676,195894
"2018-02-06",200066.04,0.98,199984,195894
"2018-02-07",198042.68,0.99,197961,195428
"2018-02-08",194799.12,0.88,197261,173795
"2018-02-09",196109.6,0.98,196228,191904
"2018-02-10",196109.6,0.98,196028,191904
"2018-02-11",196109.6,0.98,196028,191904
"2018-02-12",198497.6,0.97,198416,191904
"2018-02-13",196014.64,1.04,196169,204052
"2018-02-14",198183.04,0.92,198297,182272
"2018-02-15",199551.64,1.31,199362,261459
"2018-02-16",200056.48,1.41,199690,281096
"2018-02-17",200056.48,1.2,199974,239233
"2018-02-18",200056.48,1.2,199974,239233
"2018-02-19",200056.48,1.2,199974,239233
"2018-02-20",200374.04,1.19,200400,238380
"2018-02-21",199862.22,1.59,199472,317866
"2018-02-22",199897.92,0.99,199888,197896
"2018-02-23",202277.64,0.98,202192,198242
"2018-02-24",202277.64,0.98,202196,198242
"2018-02-25",202277.64,0.98,202196,198242
"2018-02-26",205039.06,0.87,204277,178287
"2018-02-27",203984.58,0.69,204167,141395
"2018-02-28",202455.02,0.94,202373,190079
"2018-03-01",199518.24,0.85,199364,169291
"2018-03-02",200189.44,1.02,199499,203523
"2018-03-03",200189.44,1.02,200107,203523
"2018-03-04",200189.44,1.02,200107,203523
"2018-03-05",202420.92,1.03,202727,208195
"2018-03-06",203523.64,0.94,203358,190724
"2018-03-07",202896.32,0.85,201278,170741
"2018-03-08",203404.68,0.86,202749,173715
"2018-03-09",206221.1,0.75,204985,153717
"2018-03-10",206221.1,0.66,206057,136948
"2018-03-11",206221.1,0.66,206057,136948
"2018-03-12",206198.14,0.9,206330,184803
"2018-03-13",205642.5,0.57,205919,117080
"2018-03-14",205711.48,0.9,205187,185039
"2018-03-15",206418.68,0.71,206211,145993
"2018-03-16",207603.5,0.92,208060,190579
"2018-03-17",207603.5,0.92,207440,190579
"2018-03-18",207603.5,0.92,207440,190579
"2018-03-19",203375.5,0.94,203212,190579
"2018-03-20",203741,1.43,203057,290374
"2018-03-21",205836.28,1.41,205924,289889
"2018-03-22",203133.4,1.26,203701,255973
"2018-03-23",198265.4,1.51,198101,299452
"2018-03-24",198265.4,1.51,198101,299452
"2018-03-25",198265.4,1.51,198101,299452
"2018-03-26",203971.36,1.42,198295,282336
"2018-03-27",203821.66,1.79,203026,362483
"2018-03-28",203862.42,1.67,203722,340233
"2018-03-29",203332.56,1.56,203801,318447
"2018-03-30",203332.56,0.97,203169,196065
"2018-03-31",203332.56,0.97,203169,196065
"2018-04-01",203332.56,0.97,203169,196065
"2018-04-02",199356.56,0.98,199193,196065
"2018-04-03",201932.56,0.97,201769,196065
"2018-04-04",205449.4,1.28,201757,257744
"2018-04-05",207065.92,0.92,206750,190369
"2018-04-06",205973.92,0.33,205728,67533
"2018-04-07",205973.92,0.33,205728,67533
"2018-04-08",205973.92,0.33,205728,67533
"2018-04-09",206649.92,0.33,206404,67533
"2018-04-10",208163.42,0.43,207785,90197
"2018-04-11",207195.96,0.65,207342,135481
"2018-04-12",208393.56,0.76,208572,157921
"2018-04-13",208503.06,0.98,207741,203277
"2018-04-14",208503.06,0.98,208257,203277
"2018-04-15",208503.06,0.98,208257,203277
"2018-04-16",210615.06,0.97,210369,203277
"2018-04-17",211112.26,0.97,211182,204543
"2018-04-18",212266.24,0.86,210852,182215
"2018-04-19",210287.92,0.76,210074,160511
"2018-04-20",209418.98,0.99,208697,205792
"2018-04-21",209418.98,0.98,209173,205792
"2018-04-22",209418.98,0.98,209173,205792
"2018-04-23",211576.32,0.97,211326,205449
"2018-04-24",210991.9,0.98,210362,205392
"2018-04-25",212260.04,0.97,212114,205820
"2018-04-26",214822.28,0.96,214336,206220
"2018-04-27",215149.44,0.96,214895,206280
"2018-04-28",215149.44,0.96,214903,206827
"2018-04-29",215149.44,0.96,214903,206827
"2018-04-30",215543.44,0.97,215649,208167
"2018-05-01",215863.32,0.97,214913,208636
"2018-05-02",212603.32,0.98,212357,208636
"2018-05-03",211436.24,0.88,211190,185758
"2018-05-04",213580.24,0.87,213334,185758
