"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-05-22",100257.06,1.79,99854,178561
"2019-05-23",101630.22,1.81,100253,180981
"2019-05-24",101630.22,1.78,101630,180981
"2019-05-25",101630.22,1.78,101630,180981
"2019-05-26",101630.22,1.78,101630,180981
"2019-05-27",101630.22,1.78,101630,180981
"2019-05-28",102516.2,2.02,101630,205778
"2019-05-29",102516.2,2.01,102516,205778
"2019-05-30",102516.2,2.01,102516,205778
"2019-05-31",102516.2,2.01,102516,205778
"2019-06-01",102516.2,2.01,102516,205778
"2019-06-02",102516.2,2.01,102516,205778
"2019-06-03",103852.6,2.19,102516,224346
"2019-06-04",103462.6,1.95,103405,201570
"2019-06-05",104283.52,2.07,103803,214631
"2019-06-06",104167.2,2,104109,207851
"2019-06-07",104887.76,2.07,104480,216329
"2019-06-08",104887.76,2.06,104830,216329
"2019-06-09",104887.76,2.06,104830,216329
"2019-06-10",104226.76,2.08,104169,216329
"2019-06-11",104078.75,2.05,103823,213123
"2019-06-12",105630.36,2.11,104840,220914
"2019-06-13",105087.36,2.1,105029,220909
"2019-06-14",106091.24,2.11,105048,221919
"2019-06-15",106091.24,2.09,106033,221919
"2019-06-16",106091.24,2.09,106033,221919
"2019-06-17",104829.76,2.13,106024,225651
"2019-06-18",104408.55,2.13,104757,223181
"2019-06-19",104844.55,2.08,104787,218326
"2019-06-20",105542.87,2.19,104778,229247
"2019-06-21",105021.72,2.13,104964,223905
"2019-06-22",105021.72,2.13,104964,223905
"2019-06-23",105021.72,2.13,104964,223905
"2019-06-24",105443.89,2.07,105255,217545
"2019-06-25",105456.15,2.08,105419,219010
"2019-06-26",104755.53,2.08,104754,217701
"2019-06-27",104762.53,2.08,104705,217701
"2019-06-28",104507.21,2.1,104398,218961
"2019-06-29",104507.21,2.1,104391,218961
"2019-06-30",104179.21,2.1,104063,218961
"2019-07-01",103619.11,2.16,103655,223717
"2019-07-02",104240.66,2.13,103350,220262
"2019-07-03",104670.16,2.1,104124,219044
"2019-07-04",104670.16,2.1,104554,219044
"2019-07-05",103884.41,2.01,103768,208740
"2019-07-06",103884.41,2.01,103768,208740
"2019-07-07",103884.41,2.01,103768,208740
"2019-07-08",104069.2,2.05,104066,212847
"2019-07-09",104257.57,1.95,103948,202377
"2019-07-10",105243.47,1.98,104139,205769
"2019-07-11",105420.98,1.98,105127,208464
"2019-07-12",105357,2.02,105302,212927
"2019-07-13",105357,2.02,105241,212927
"2019-07-14",105357,2.02,105241,212927
"2019-07-15",105825.7,2.06,105371,216765
"2019-07-16",105594.98,2.12,105705,224304
"2019-07-17",107859.14,2.04,105714,216128
"2019-07-18",109142.52,2.04,107737,219836
"2019-07-19",109302.33,1.96,109025,213483
"2019-07-20",109302.33,1.96,109186,213483
"2019-07-21",109302.33,1.96,109186,213483
"2019-07-22",109098.11,2.11,108982,229490
"2019-07-23",108407.11,2.12,108291,229490
"2019-07-24",108446.79,2.09,108331,225896
"2019-07-25",108865.9,2.13,108622,231808
"2019-07-26",109008.64,2.14,108534,232041
"2019-07-27",109008.64,2.13,108893,232041
"2019-07-28",109008.64,2.13,108893,232041
"2019-07-29",110317.63,2.1,108831,229089
"2019-07-30",108778.41,2.13,108881,231492
"2019-07-31",108196.67,2.05,108819,223019
"2019-08-01",110045.74,1.81,107819,195091
"2019-08-02",110669,2.14,109591,234421
"2019-08-03",110669,2.12,110495,234421
"2019-08-04",110669,2.12,110495,234421
"2019-08-05",112293.7,2.14,110494,236542
"2019-08-06",112286.69,1.94,111402,216159
"2019-08-07",112562.96,1.93,112439,216668
"2019-08-08",112385,2,112132,224291
"2019-08-09",113356.11,2,112127,224336
"2019-08-10",113356.11,1.93,113182,218981
"2019-08-11",113356.11,1.93,113182,218981
"2019-08-12",114465.93,2.08,114333,237779
"2019-08-13",113128.18,2.11,114313,241543
"2019-08-14",115001.12,2.1,112873,237099
"2019-08-15",115488.76,2.24,113239,253148
"2019-08-16",112831.38,2.07,112657,233402
"2019-08-17",112831.38,2.07,112657,233402
"2019-08-18",112831.38,2.07,112657,233402
"2019-08-19",110869.59,2.1,110840,232634
"2019-08-20",112006.99,2.08,110993,230885
"2019-08-21",111212.07,2.18,111038,242179
"2019-08-22",110841.69,2.17,110359,239583
"2019-08-23",113918.69,2.11,113745,239583
"2019-08-24",113918.69,2.11,113745,239583
"2019-08-25",113918.69,2.11,113745,239583
"2019-08-26",113624.28,2.2,113142,249021
"2019-08-27",115878.28,2.15,115646,249021
"2019-08-28",114821.28,2.17,114589,249021
"2019-08-29",112878.29,2.17,112646,244660
"2019-08-30",113479.8,2.18,112253,244583
"2019-08-31",113479.8,2.13,113248,241609
"2019-09-01",113479.8,2.13,113248,241609
