"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2015-05-28",100356.24,1.47,100024,147000
"2015-05-29",99291.58,1.68,98960,166200
"2015-05-30",99291.58,1.67,98960,165000
"2015-05-31",100556.68,0,100225,0
"2015-06-01",101216.88,0.8,100885,81000
"2015-06-02",102051.12,1.63,101719,166008
"2015-06-03",102625.28,1.18,102293,120496
"2015-06-04",103079.84,3.15,102748,324000
"2015-06-05",105145.56,5.43,104814,569296
"2015-06-06",105145.56,0,0,0
"2015-06-07",105145.56,0,0,0
"2015-06-08",105451.8,3.08,105120,324000
"2015-06-09",106055.4,3.83,105723,405000
"2015-06-10",106516.2,7.87,106184,835680
"2015-06-11",102620.56,2.26,102289,230720
"2015-06-12",98000.56,2.36,97669,230720
"2015-06-13",98000.56,2.36,97669,230720
"2015-06-14",103320.56,2.24,102989,230720
"2015-06-15",107282.84,0,106951,0
"2015-06-16",107697,1.55,107365,166008
"2015-06-17",108517.32,1.89,108185,204640
"2015-06-18",105707.06,18.4,105375,1939272
"2015-06-19",110966.72,16.07,110635,1777440
"2015-06-20",110966.72,0,0,0
"2015-06-21",110966.72,0,0,0
"2015-06-22",110966.72,0,0,0
"2015-06-23",106870.14,10.56,106538,1125000
"2015-06-24",115363.56,3.44,115032,396000
"2015-06-25",115609.6,0.7,115278,81000
"2015-06-26",115609.6,0,0,0
"2015-06-27",115609.6,0,0,0
"2015-06-28",115609.6,0,0,0
"2015-06-29",113873.86,3.86,113210,436488
"2015-06-30",120555.2,4.56,119891,547288
"2015-07-01",121532.28,1.21,120868,146000
"2015-07-02",121532.28,0,0,0
"2015-07-03",121532.28,0,0,0
"2015-07-04",121532.28,0,0,0
"2015-07-05",121532.28,0,0,0
"2015-07-06",122324.56,1.73,121661,211016
"2015-07-07",124988.44,4.13,124324,513744
"2015-07-08",126123.72,1.68,125460,211016
"2015-07-09",127320.92,0.9,126657,114000
"2015-07-10",128001.12,0.9,127337,114000
"2015-07-11",128001.12,0,0,0
"2015-07-12",128001.12,0,0,0
"2015-07-13",128524.44,1.35,127860,173248
"2015-07-14",129770.88,3.76,129107,486000
"2015-07-15",129770.88,0,0,0
"2015-07-16",130567.32,2.75,129903,357000
"2015-07-17",130673.36,0.62,130009,81000
"2015-07-18",130673.36,0,0,0
"2015-07-19",130673.36,0,0,0
"2015-07-20",130673.36,0,0,0
"2015-07-21",131706.68,2.88,131043,377608
"2015-07-22",131837.72,0.45,131174,59248
"2015-07-23",131934.8,0.27,131271,36048
"2015-07-24",130195.1,5.03,129531,651728
"2015-07-25",130195.1,5.03,129531,651728
"2015-07-26",129425.1,5.06,128761,651728
"2015-07-27",124380.3,10.08,123384,1244208
"2015-07-28",132982.88,11.22,131987,1481200
"2015-07-29",133064.96,0.91,132069,120496
"2015-07-30",133534.12,0.86,132538,114000
"2015-07-31",133822.24,0.91,132826,120496
"2015-08-01",133822.24,0,0,0
"2015-08-02",133822.24,0,0,0
"2015-08-03",134160.36,0.25,133164,33000
"2015-08-04",134246.4,0.61,133250,81000
"2015-08-05",134518.48,0.61,133522,81000
"2015-08-06",134661.68,2.22,133666,296240
"2015-08-07",133435.88,2.45,132440,324000
"2015-08-08",133435.88,2.45,132440,324000
"2015-08-09",132607.96,4.92,131612,648000
"2015-08-10",134792.12,0,133796,0
"2015-08-11",135126.2,0.29,134130,39496
"2015-08-12",135262.24,0.29,134266,39496
"2015-08-13",135262.24,0,0,0
"2015-08-14",135318.28,0.6,134322,81000
"2015-08-15",135318.28,0,0,0
"2015-08-16",135318.28,0,0,0
"2015-08-17",135318.28,0,0,0
"2015-08-18",135430.36,0.44,134434,59248
"2015-08-19",135678.48,0.6,134682,81000
"2015-08-20",135774.52,0.44,134779,59248
"2015-08-21",135915.56,1.08,134920,146000
"2015-08-22",135915.56,0,0,0
"2015-08-23",135915.56,0,0,0
"2015-08-24",135979.6,1.08,134984,146000
"2015-08-25",136295.72,1.29,135300,174968
"2015-08-26",136546.84,0.84,135219,113192
"2015-08-27",136844.12,3.04,135516,411712
"2015-08-28",136844.12,0,0,0
"2015-08-29",136844.12,0,0,0
"2015-08-30",136844.12,0,0,0
"2015-08-31",138666.32,0.96,137338,132000
"2015-09-01",138732.36,0.24,137404,33000
"2015-09-02",139008.48,0.59,137680,81000
"2015-09-03",139107.52,0.59,137780,81000
"2015-09-04",139259.6,0.59,137932,81000
"2015-09-05",139259.6,0,0,0
"2015-09-06",139259.6,0,0,0
"2015-09-07",139259.6,0,0,0
"2015-09-08",139428.72,0.59,138101,81000
"2015-09-09",139484.76,0.59,138157,81000
"2015-09-10",139750.92,1.62,138423,223776
"2015-09-11",139961,1.17,138633,162000
"2015-09-12",139961,0,0,0
"2015-09-13",139961,0,0,0
"2015-09-14",139961,0,0,0
"2015-09-15",139961,0,0,0
"2015-09-16",140090.08,0.82,138762,113192
"2015-09-17",140090.08,0,0,0
"2015-09-18",140428.2,0.58,139100,81000
"2015-09-19",140428.2,0,0,0
"2015-09-20",140428.2,0,0,0
"2015-09-21",140428.2,0,0,0
"2015-09-22",140494.24,0.43,139166,59248
"2015-09-23",140533.28,0.58,139205,81000
"2015-09-24",140614.36,1.16,139286,162000
"2015-09-25",140753.4,0.43,139093,59248
"2015-09-26",140753.4,0,0,0
"2015-09-27",140753.4,0,0,0
"2015-09-28",140853.44,0.43,139193,59248
"2015-09-29",140903.48,0.58,139243,81000
"2015-09-30",140902.56,0.58,139243,81000
"2015-10-01",141173.72,0.85,139514,118496
"2015-10-02",141173.72,0,0,0
"2015-10-03",141173.72,0,0,0
"2015-10-04",141173.72,0,0,0
"2015-10-05",141173.72,0,0,0
"2015-10-06",141319.76,0.58,139660,81000
"2015-10-07",141457.84,0.58,139798,81000
"2015-10-08",137996,2.38,136336,324000
"2015-10-09",134407.08,0,132747,0
"2015-10-10",134407.08,0,0,0
"2015-10-11",134407.08,0,0,0
"2015-10-12",134407.08,0,0,0
"2015-10-13",134097.12,0.61,132437,81000
"2015-10-14",134193.16,0.61,132533,81000
"2015-10-15",134189.2,0.61,132529,81000
"2015-10-16",134189.2,0,0,0
"2015-10-17",134189.2,0,0,0
"2015-10-18",134189.2,0,0,0
"2015-10-19",134189.2,0,0,0
"2015-10-20",134189.2,0,0,0
"2015-10-21",134336.32,0.61,132676,81000
"2015-10-22",134336.32,0,0,0
"2015-10-23",134494.4,0.61,132834,81000
"2015-10-24",134494.4,0,0,0
"2015-10-25",134494.4,0,0,0
"2015-10-26",132072.46,1.87,130080,243000
"2015-10-27",131847.56,4.99,129856,648000
"2015-10-28",135470.8,0.61,133479,81000
"2015-10-29",135470.8,0,0,0
"2015-10-30",135470.8,0,0,0
"2015-10-31",135470.8,0,0,0
"2015-11-01",135470.8,0,0,0
"2015-11-02",135470.8,0,0,0
"2015-11-03",134736.86,1.83,132745,243000
"2015-11-04",136172.96,2.41,134181,324000
"2015-11-05",136172.96,0,0,0
"2015-11-06",136307,0.29,134315,39496
"2015-11-07",136307,0,0,0
"2015-11-08",136307,0,0,0
"2015-11-09",136468.04,1.09,134476,146000
"2015-11-10",136528.08,0.6,134536,81000
"2015-11-11",136528.08,0,0,0
"2015-11-12",136651.12,0.18,134659,24000
"2015-11-13",136651.12,0,0,0
"2015-11-14",136651.12,0,0,0
"2015-11-15",136651.12,0,0,0
"2015-11-16",136850.2,0.6,134858,81000
"2015-11-17",136937.28,0.6,134945,81000
"2015-11-18",137082.36,0.6,135090,81000
"2015-11-19",137125.4,0.6,135133,81000
"2015-11-20",137125.4,0,0,0
"2015-11-21",137125.4,0,0,0
"2015-11-22",137125.4,0,0,0
"2015-11-23",137625.56,0.84,135634,114000
"2015-11-24",137712.68,0.84,135389,113192
"2015-11-25",137748.72,0.6,135425,81000
"2015-11-26",137748.72,0,0,0
"2015-11-27",137876.76,0.29,135553,39496
"2015-11-28",137876.76,0,0,0
"2015-11-29",137876.76,0,0,0
"2015-11-30",137876.76,0,0,0
"2015-12-01",137876.76,0,0,0
"2015-12-02",137876.76,0,0,0
"2015-12-03",137926.8,0.44,135603,59248
"2015-12-04",138116.88,0.44,135793,59248
"2015-12-05",138116.88,0,0,0
"2015-12-06",138116.88,0,0,0
"2015-12-07",136551.94,1.81,134228,243000
"2015-12-08",138253.08,2.98,135929,405000
"2015-12-09",138369.24,0.6,136045,81000
"2015-12-10",138369.24,0,0,0
"2015-12-11",138491.32,0.24,136167,33000
"2015-12-12",138491.32,0,0,0
"2015-12-13",138491.32,0,0,0
"2015-12-14",138719.44,0.43,136395,59248
"2015-12-15",138719.44,0,0,0
"2015-12-16",135890.52,2.43,133567,324000
"2015-12-17",132289.58,4.36,129966,567000
"2015-12-18",130259.58,4.43,127936,567000
"2015-12-19",130259.58,4.43,127936,567000
"2015-12-20",129349.58,4.46,127026,567000
"2015-12-21",132818.64,6.21,130495,810000
"2015-12-22",136318.64,6.05,133995,810000
"2015-12-23",139548.84,0,137225,0
"2015-12-24",139548.84,0,0,0
"2015-12-25",139548.84,0,0,0
"2015-12-26",139548.84,0,0,0
"2015-12-27",139548.84,0,0,0
"2015-12-28",139548.84,0,0,0
"2015-12-29",139548.84,0,0,0
"2015-12-30",139732.06,0.7,137076,95920
"2015-12-31",139795.08,0,137139,0
"2016-01-01",139795.08,0,0,0
"2016-01-02",139795.08,0,0,0
"2016-01-03",139795.08,0,0,0
"2016-01-04",139795.08,0,0,0
"2016-01-05",140039.14,0.59,137383,81000
"2016-01-06",139430.46,2.11,136774,288968
"2016-01-07",141467.2,5.92,138811,821600
"2016-01-08",141770.32,1.26,139114,174968
"2016-01-09",141770.32,0,0,0
"2016-01-10",141770.32,0,0,0
"2016-01-11",142095.44,0.44,139439,61776
"2016-01-12",142542.6,1.27,139887,177496
"2016-01-13",141047.72,0.86,138392,118496
"2016-01-14",143066.88,1.69,140411,236992
"2016-01-15",143066.88,0,0,0
"2016-01-16",143066.88,0,0,0
"2016-01-17",143066.88,0,0,0
"2016-01-18",143066.88,0,0,0
